freq	phase(S(2,1))
3.04805109000000041E9	1.65450450060968524E2
3.05305610000000005E9	1.65130780576931246E2
3.05806110999999969E9	1.64810661976997319E2
3.06306612000000023E9	1.64490091691206386E2
3.06807113000000031E9	1.64169067627241883E2
3.07307613999999951E9	1.63847588158926172E2
3.07808115000000004E9	1.63525652114697406E2
3.08308616000000013E9	1.63203258766130332E2
3.08809116999999933E9	1.62880407816450368E2
3.09309617999999986E9	1.62557099389104631E2
3.09810119000000039E9	1.62233334016355490E2
3.10310620000000004E9	1.61909112627928065E2
3.10811121000000012E9	1.61584436539736265E2
3.11311621999999977E9	1.61259307442644118E2
3.11812123000000074E9	1.60933727391300008E2
3.12312623999999994E9	1.60607698793092801E2
3.12813125000000003E9	1.60281224397127842E2
3.13313625999999967E9	1.59954307283331199E2
3.13814126999999976E9	1.59626950851652971E2
3.14314627999999985E9	1.59299158811367469E2
3.14815129000000038E9	1.58970935170453953E2
3.15315630000000002E9	1.58642284225110286E2
3.15816130999999967E9	1.58313210549385519E2
3.16316631999999975E9	1.57983718984920163E2
3.16817133000000029E9	1.57653814630808942E2
3.17317633999999948E9	1.57323502833591955E2
3.17818135000000002E9	1.56992789177358860E2
3.18318636000000099E9	1.56661679474009730E2
3.18819136999999930E9	1.56330179753641785E2
3.19319637999999983E9	1.55998296255053992E2
3.19820138999999992E9	1.55666035416408643E2
3.20320640000000045E9	1.55333403866030340E2
3.20821140999999965E9	1.55000408413338664E2
3.21321641999999974E9	1.54667056039935003E2
3.21822143000000072E9	1.54333353890844083E2
3.22322643999999991E9	1.53999309265847684E2
3.22823145000000000E9	1.53664929611046785E2
3.23323645999999965E9	1.53330222510521508E2
3.23824146999999973E9	1.52995195678125895E2
3.24324647999999982E9	1.52659856949496353E2
3.24825148999999991E9	1.52324214274136183E2
3.25325650000000044E9	1.51988275707710452E2
3.25826151000000053E9	1.51652049404456912E2
3.26326652000000061E9	1.51315543609757697E2
3.26827153000000070E9	1.50978766652872642E2
3.27327653999999990E9	1.50641726939807996E2
3.27828154999999999E9	1.50304432946350053E2
3.28328656000000052E9	1.49966893211238728E2
3.28829156999999972E9	1.49629116329500333E2
3.29329657999999981E9	1.49291110945934524E2
3.29830158999999989E9	1.48952885748729869E2
3.30330660000000043E9	1.48614449463252951E2
3.30831160999999963E9	1.48275810845973655E2
3.31331661999999971E9	1.47936978678553510E2
3.31832162999999980E9	1.47597961762043939E2
3.32332664000000033E9	1.47258768911301186E2
3.32833164999999997E9	1.46919408949447639E2
3.33333665999999962E9	1.46579890702569360E2
3.33834167000000059E9	1.46240222994511271E2
3.34334668000000068E9	1.45900414641835008E2
3.34835169000000032E9	1.45560474448886956E2
3.35335670000000041E9	1.45220411203042365E2
3.35836170999999961E9	1.44880233670077141E2
3.36336672000000059E9	1.44539950589673549E2
3.36837172999999979E9	1.44199570671042920E2
3.37337673999999987E9	1.43859102588740440E2
3.37838174999999996E9	1.43518554978554169E2
3.38338676000000049E9	1.43177936433549524E2
3.38839177000000058E9	1.42837255500275129E2
3.39339677999999978E9	1.42496520675036931E2
3.39840178999999987E9	1.42155740400352260E2
3.40340679999999995E9	1.41814923061507270E2
3.40841180999999960E9	1.41474076983246677E2
3.41341681999999969E9	1.41133210426595546E2
3.41842182999999888E9	1.40792331585781594E2
3.42342684000000030E9	1.40451448585278449E2
3.42843184999999995E9	1.40110569477004931E2
3.43343686000000048E9	1.39769702237624527E2
3.43844187000000057E9	1.39428854765914134E2
3.44344687999999977E9	1.39088034880312716E2
3.44845188999999985E9	1.38747250316553772E2
3.45345689999999994E9	1.38406508725403188E2
3.45846190999999958E9	1.38065817670516600E2
3.46346692000000056E9	1.37725184626403818E2
3.46847192999999976E9	1.37384616976484852E2
3.47347694000000029E9	1.37044122011267921E2
3.47848194999999993E9	1.36703706926630941E2
3.48348695999999958E9	1.36363378822172665E2
3.48849197000000055E9	1.36023144699696363E2
3.49349697999999975E9	1.35683011461785452E2
3.49850198999999984E9	1.35342985910444891E2
3.50350700000000037E9	1.35003074745879159E2
3.50851200999999957E9	1.34663284610876732E2
3.51351702000000055E9	1.34323621907552382E2
3.51852203000000063E9	1.33984093069660082E2
3.52352704000000028E9	1.33644704379530510E2
3.52853204999999992E9	1.33305462012778975E2
3.53353705999999956E9	1.32966372037617431E2
3.53854207000000054E9	1.32627440414194409E2
3.54354707999999974E9	1.32288672994030732E2
3.54855208999999983E9	1.31950075519546361E2
3.55355710000000036E9	1.31611653623634250E2
3.55856211000000044E9	1.31273412829335712E2
3.56356711999999964E9	1.30935358549572189E2
3.56857212999999973E9	1.30597496086950815E2
3.57357713999999982E9	1.30259830633639417E2
3.57858214999999991E9	1.29922367271297534E2
3.58358716000000044E9	1.29585110971100947E2
3.58859217000000053E9	1.29248066593802524E2
3.59359717999999972E9	1.28911238889853386E2
3.59860219000000026E9	1.28574632499598929E2
3.60360720000000034E9	1.28238251953545790E2
3.60861220999999954E9	1.27902101672643020E2
3.61361721999999963E9	1.27566185968663848E2
3.61862222999999972E9	1.27230509044610152E2
3.62362724000000025E9	1.26895074995175872E2
3.62863224999999989E9	1.26559887807275695E2
3.63363726000000042E9	1.26224951360606585E2
3.63864227000000096E9	1.25890269428268353E2
3.64364728000000060E9	1.25555845677415756E2
3.64865228999999980E9	1.25221683669967265E2
3.65365729999999989E9	1.24887786863338546E2
3.65866231000000131E9	1.24554158611263999E2
3.66366732000000050E9	1.24220802164604782E2
3.66867232999999970E9	1.23887720672205970E2
3.67367733999999979E9	1.23554917181819279E2
3.67868235000000032E9	1.23222394641056865E2
3.68368736000000041E9	1.22890155898336007E2
3.68869236999999961E9	1.22558203703903490E2
3.69369737999999970E9	1.22226540710877640E2
3.69870238999999978E9	1.21895169476335008E2
3.70370740000000032E9	1.21564092462384932E2
3.70871240999999952E9	1.21233312037309959E2
3.71371741999999960E9	1.20902830476734868E2
3.71872242999999880E9	1.20572649964794576E2
3.72372744000000022E9	1.20242772595352987E2
3.72873245000000031E9	1.19913200373224127E2
3.73373745999999906E9	1.19583935215440440E2
3.73874247000000048E9	1.19254978952502766E2
3.74374747999999968E9	1.18926333329710143E2
3.74875248999999977E9	1.18598000008451199E2
3.75375749999999986E9	1.18269980567536104E2
3.75876251000000039E9	1.17942276504566523E2
3.76376752000000048E9	1.17614889237279852E2
3.76877252999999968E9	1.17287820104947982E2
3.77377753999999976E9	1.16961070369758957E2
3.77878254999999985E9	1.16634641218240742E2
3.78378755999999949E9	1.16308533762684974E2
3.78879257000000047E9	1.15982749042551170E2
3.79379757999999967E9	1.15657288025947658E2
3.79880258999999887E9	1.15332151611079281E2
3.80380760000000029E9	1.15007340627679966E2
3.80881261000000126E9	1.14682855838533460E2
3.81381762000000046E9	1.14358697940909271E2
3.81882262999999966E9	1.14034867568070863E2
3.82382763999999975E9	1.13711365290758581E2
3.82883265000000028E9	1.13388191618701795E2
3.83383766000000037E9	1.13065347002104022E2
3.83884267000000046E9	1.12742831833157098E2
3.84384768000000054E9	1.12420646447534134E2
3.84885268999999974E9	1.12098791125940278E2
3.85385770000000027E9	1.11777266095571615E2
3.85886270999999947E9	1.11456071531667122E2
3.86386771999999956E9	1.11135207559018623E2
3.86887272999999965E9	1.10814674253463141E2
3.87387773999999974E9	1.10494471643427783E2
3.87888274999999982E9	1.10174599711413768E2
3.88388776000000036E9	1.09855058395528826E2
3.88889277000000089E9	1.09535847590969326E2
3.89389778000000053E9	1.09216967151565103E2
3.89890279000000017E9	1.08898416891216110E2
3.90390779999999982E9	1.08580196585473021E2
3.90891281000000035E9	1.08262305972954587E2
3.91391782000000044E9	1.07944744756874811E2
3.91892282999999964E9	1.07627512606510400E2
3.92392783999999972E9	1.07310609158682668E2
3.92893284999999981E9	1.06994034019214013E2
3.93393786000000034E9	1.06677786764397542E2
3.93894287000000043E9	1.06361866942452155E2
3.94394787999999963E9	1.06046274074947133E2
3.94895288999999972E9	1.05731007658270748E2
3.95395789999999980E9	1.05416067165010063E2
3.95896291000000122E9	1.05101452045417254E2
3.96396792000000042E9	1.04787161728772360E2
3.96897292999999873E9	1.04473195624810655E2
3.97397793999999971E9	1.04159553125062199E2
3.97898295000000113E9	1.03846233604277338E2
3.98398796000000033E9	1.03533236421745189E2
3.98899297000000042E9	1.03220560922644489E2
3.99399797999999873E9	1.02908206439382166E2
3.99900299000000015E9	1.02596172292920373E2
4.00400800000000068E9	1.02284457794043782E2
4.00901300999999943E9	1.01973062244692114E2
4.01401801999999996E9	1.01661984939188033E2
4.01902302999999961E9	1.01351225165525949E2
4.02402804000000014E9	1.01040782206584479E2
4.02903304999999978E9	1.00730655341371955E2
4.03403805999999943E9	1.00420843846192764E2
4.03904307000000085E9	1.00111346995867079E2
4.04404807999999960E9	9.98021640648609853E1
4.04905308999999924E9	9.94932943284670479E1
4.05405809999999978E9	9.91847370638838122E1
4.05906311000000120E9	9.88764915513491260E1
4.06406811999999995E9	9.85685570751973827E1
4.06907312999999959E9	9.82609329249263297E1
4.07407813999999924E9	9.79536183962225770E1
4.07908315000000066E9	9.76466127919795035E1
4.08408816000000030E9	9.73399154232457775E1
4.08909316999999994E9	9.70335256102261923E1
4.09409817999999959E9	9.67274426831734147E1
4.09910318999999923E9	9.64216659833007306E1
4.10410820000000065E9	9.61161948636475572E1
4.10911321000000029E9	9.58110286899336039E1
4.11411821999999994E9	9.55061668413589793E1
4.11912322999999869E9	9.52016087113660170E1
4.12412824000000011E9	9.48973537084217078E1
4.12913325000000064E9	9.45934012567015436E1
4.13413825999999940E9	9.42897507967677839E1
4.13914327000000082E9	9.39864017862266365E1
4.14414827999999957E9	9.36833537003145622E1
4.14915329000000010E9	9.33806060324623388E1
4.15415830000000064E9	9.30781582948529440E1
4.15916331000000028E9	9.27760100188447723E1
4.16416831999999992E9	9.24741607554824263E1
4.16917332999999957E9	9.21726100758485600E1
4.17417834000000010E9	9.18713575714303587E1
4.17918335000000063E9	9.15704028544330662E1
4.18418836000000027E9	9.12697455580419792E1
4.18919336999999992E9	9.09693853366236915E1
4.19419837999999956E9	9.06693218658967126E1
4.19920338999999920E9	9.03695548430269291E1
4.20420840000000062E9	9.00700839867024783E1
4.20921341000000027E9	8.97709089460096799E1
4.21421841999999991E9	8.94720296647734514E1
4.21922343000000044E9	8.91734458348787840E1
4.22422843999999920E9	8.88751572604501305E1
4.22923345000000062E9	8.85771637665357936E1
4.23423846000000026E9	8.82794651987977375E1
4.23924346999999990E9	8.79820614231271669E1
4.24424847999999955E9	8.76849523252309204E1
4.24925349000000097E9	8.73881378101025064E1
4.25425849999999972E9	8.70916178014651621E1
4.25926350999999936E9	8.67953922410839951E1
4.26426851999999990E9	8.64994610880711257E1
4.26927352999999954E9	8.62038243180514385E1
4.27427854000000007E9	8.59084819222805685E1
4.27928355000000060E9	8.56134339066911920E1
4.28428856000000025E9	8.53186802908034636E1
4.28929356999999989E9	8.50242211066103160E1
4.29429858000000131E9	8.47300563973343479E1
4.29930359000000095E9	8.44361862161114551E1
4.30430859999999971E9	8.41426106245485883E1
4.30931361000000024E9	8.38493296912504071E1
4.31431861999999988E9	8.35563434901680679E1
4.31932363000000130E9	8.32636520989139406E1
4.32432864000000006E9	8.29712555969275201E1
4.32933365000000059E9	8.26791540635647060E1
4.33433866000000023E9	8.23873475760532514E1
4.33934366999999988E9	8.20958362073760561E1
4.34434868000000041E9	8.18046200239866295E1
4.34935368999999916E9	8.15136990834694508E1
4.35435869999999969E9	8.12230734320342762E1
4.35936370999999934E9	8.09327431019077004E1
4.36436871999999987E9	8.06427081086222941E1
4.36937372999999951E9	8.03529684481356377E1
4.37437874000000004E9	8.00635240938683168E1
4.37938375000000057E9	7.97743749935947655E1
4.38438876000000022E9	7.94855210661767320E1
4.38939376999999986E9	7.91969621982112137E1
4.39439877999999862E9	7.89086982405047888E1
4.39940379000000004E9	7.86207290044223850E1
4.40440880000000057E9	7.83330542581017930E1
4.40941380999999932E9	7.80456737225125430E1
4.41441882000000074E9	7.77585870673764923E1
4.41942383000000127E9	7.74717939069624428E1
4.42442883999999914E9	7.71852937956895335E1
4.42943384999999967E9	7.68990862236175854E1
4.43443886000000020E9	7.66131706117789957E1
4.43944386999999985E9	7.63275463073594285E1
4.44444888000000038E9	7.60422125787007008E1
4.44945388999999913E9	7.57571686101948671E1
4.45445889999999967E9	7.54724134969898142E1
4.45946391000000109E9	7.51879462395436349E1
4.46446891999999984E9	7.49037657380239796E1
4.46947393000000037E9	7.46198707865762412E1
4.47447893999999913E9	7.43362600673815699E1
4.47948395000000055E9	7.40529321446026056E1
4.48448896000000019E9	7.37698854581670638E1
4.48949396999999983E9	7.34871183173614906E1
4.49449897999999948E9	7.32046288943207202E1
4.49950399000000001E9	7.29224152173189033E1
4.50450900000000054E9	7.26404751639165180E1
4.50951400999999930E9	7.23588064539921039E1
4.51451902000000072E9	7.20774066425534876E1
4.51952402999999858E9	7.17962731124662401E1
4.52452903999999911E9	7.15154030669983598E1
4.52953405000000053E9	7.12347935222351936E1
4.53453906000000107E9	7.09544412993460583E1
4.53954406999999982E9	7.06743430167218456E1
4.54454908000000035E9	7.03944950819628179E1
4.54955408999999911E9	7.01148936837540582E1
4.55455910000000053E9	6.98355347835892282E1
4.55956411000000017E9	6.95564141074090259E1
4.56456911999999981E9	6.92775271370786605E1
4.56957412999999946E9	6.89988691017816347E1
4.57457913999999910E9	6.87204349692971572E1
4.57958415000000052E9	6.84422194371749804E1
4.58458916000000016E9	6.81642169238022699E1
4.58959416999999981E9	6.78864215594169274E1
4.59459917999999856E9	6.76088271769810678E1
4.59960418999999998E9	6.73314273030329424E1
4.60460920000000051E9	6.70542151484272875E1
4.60961420999999927E9	6.67771835990407236E1
4.61461922000000069E9	6.65003252063987560E1
4.61962422999999944E9	6.62236321782790860E1
4.62462923999999997E9	6.59470963692543943E1
4.62963425000000051E9	6.56707092711971718E1
4.63463926000000015E9	6.53944620038071633E1
4.63964426999999979E9	6.51183453050551719E1
4.64464928000000032E9	6.48423495216625234E1
4.64965428999999997E9	6.45664645995785058E1
4.65465930000000050E9	6.42906800744476215E1
4.65966431000000014E9	6.40149850621012906E1
4.66466931999999979E9	6.37393682490774793E1
4.66967432999999943E9	6.34638178831671418E1
4.67467934000000085E9	6.31883217639924055E1
4.67968434999999960E9	6.29128672336447625E1
4.68468936000000014E9	6.26374411673493192E1
4.68969436999999978E9	6.23620299642346509E1
4.69469938000000031E9	6.20866195380763486E1
4.69970438999999995E9	6.18111953082194798E1
4.70470940000000049E9	6.15357421904711721E1
4.70971440999999924E9	6.12602445881246638E1
4.71471941999999977E9	6.09846863830453501E1
4.71972443000000030E9	6.07090509268003409E1
4.72472943999999995E9	6.04333210319145309E1
4.72973444999999959E9	6.01574789631511386E1
4.73473945999999923E9	5.98815064288892351E1
4.73974447000000065E9	5.96053845725424747E1
4.74474948000000030E9	5.93290939640444037E1
4.74975448999999994E9	5.90526145913615341E1
4.75475950000000047E9	5.87759258520938577E1
4.75976451000000012E9	5.84990065449945096E1
4.76476951999999976E9	5.82218348615990333E1
4.76977452999999940E9	5.79443883777615731E1
4.77477954000000082E9	5.76666440451986073E1
4.77978454999999958E9	5.73885781829236929E1
4.78478956000000011E9	5.71101664686485133E1
4.78979456999999975E9	5.68313839299979495E1
4.79479958000000028E9	5.65522049356096979E1
4.79980458999999993E9	5.62726031860109188E1
4.80480960000000046E9	5.59925517042656118E1
4.80981460999999921E9	5.57120228262981332E1
4.81481961999999974E9	5.54309881909321067E1
4.81982463000000028E9	5.51494187294601002E1
4.82482963999999992E9	5.48672846547954229E1
4.82983464999999956E9	5.45845554500811314E1
4.83483965999999921E9	5.43011998566899035E1
4.83984467000000063E9	5.40171858615428135E1
4.84484968000000027E9	5.37324806836784141E1
4.84985468999999902E9	5.34470507599534184E1
4.85485970000000044E9	5.31608617298121722E1
4.85986471000000009E9	5.28738784190073563E1
4.86486971999999973E9	5.25860648221638449E1
4.86987472999999937E9	5.22973840840953308E1
4.87487973999999991E9	5.20077984797802095E1
4.87988474999999955E9	5.17172693928048410E1
4.88488976000000008E9	5.14257572922431017E1
4.88989477000000061E9	5.11332217078141760E1
4.89489977999999937E9	5.08396212031920491E1
4.89990478999999901E9	5.05449133474018986E1
4.90490979999999954E9	5.02490546840980734E1
4.90991481000000007E9	4.99520006987547660E1
4.91491981999999972E9	4.96537057835766582E1
4.91992483000000025E9	4.93541232001097008E1
4.92492983999999989E9	4.90532050395130792E1
4.92993484999999954E9	4.87509021804855447E1
4.93493986000000096E9	4.84471642448810691E1
4.93994487000000060E9	4.81419395511255210E1
4.94494988000000024E9	4.78351750655983743E1
4.94995488999999900E9	4.75268163523049303E1
4.95495990000000042E9	4.72168075211622629E1
4.95996491000000095E9	4.69050911755172528E1
4.96496991999999970E9	4.65916083596406239E1
4.96997492999999935E9	4.62762985071958610E1
4.97497993999999899E9	4.59590993919857560E1
4.97998495000000041E9	4.56399470827103126E1
4.98498996000000005E9	4.53187759039296711E1
4.98999497000000147E9	4.49955184515407502E1
4.99499997999999934E9	4.46701053931732428E1
5.00000000000000000E9	4.43427935310557686E1
