Frequency(GHz) s21_phase
1.3263276499999999 -66.068422292014
1.33133266 -66.08470055676376
1.3363376699999998 -66.10103198500397
1.34134268 -66.11751951439922
1.34634769 -66.13426851850485
1.3513527 -66.15138675497568
1.35635771 -66.16898430750248
1.36136272 -66.18717352135559
1.3663677299999997 -66.2060689325572
1.37137274 -66.22578719063584
1.37637775 -66.24644697498584
1.38138276 -66.26816890488799
1.38638777 -66.29107544324256
1.3913927799999997 -66.31529079408841
1.3963977900000004 -66.34094079406465
1.4014028 -66.36815279790696
1.40640781 -66.39705555820103
1.41141282 -66.42777909955626
1.4164178299999997 -66.4604545874049
1.42142284 -66.49521419172167
1.42642785 -66.53219094589403
1.43143286 -66.57151860104244
1.4364378699999996 -66.61333147612623
1.44144288 -66.65776430414948
1.44644789 -66.70495207483498
1.4514529 -66.75502987413394
1.4564579099999995 -66.80813272098665
1.46146292 -66.86439540167945
1.4664679299999999 -66.92395230229852
1.47147294 -66.9869372396371
1.47647795 -67.05348329102954
1.48148296 -67.12372262355123
1.48648797 -67.19778632301525
1.49149298 -67.27580422323129
1.49649799 -67.35790473597184
1.501503 -67.44421468207335
1.50650801 -67.53485912414415
1.51151302 -67.62996120127792
1.5165180300000003 -67.7296419662285
1.52152304 -67.83402022543669
1.52652805 -67.94321238232608
1.53153306 -68.05733228424195
1.5365380699999995 -68.17649107342083
1.54154308 -68.30079704232269
1.54654809 -68.43035549369
1.5515531 -68.56526860562127
1.5565581099999997 -68.70563530197441
1.56156312 -68.85155112836998
1.5665681299999998 -69.00310813403583
1.57157314 -69.16039475975039
1.57657815 -69.32349573205653
1.5815831599999997 -69.49249196397108
1.5865881699999995 -69.66746046231428
1.5915931800000005 -69.84847424183701
1.59659819 -70.03560224621646
1.6016032000000002 -70.22890927609124
1.6066082099999999 -70.4284559241208
1.61161322 -70.63429851718065
1.6166182299999998 -70.84648906572228
1.62162324 -71.06507522031436
1.6266282500000002 -71.29010023530665
1.6316332600000005 -71.52160293969862
1.63663827 -71.7596177150626
1.6416432800000003 -72.00417448053955
1.64664829 -72.25529868481982
1.6516533000000002 -72.51301130501193
1.6566583099999999 -72.77732885230675
1.66166332 -73.04826338430773
1.6666683299999998 -73.3258225239808
1.6716733400000006 -73.61000948496233
1.6766783500000002 -73.90082310317054
1.6816833600000003 -74.19825787458821
1.68668837 -74.50230399894048
1.6916933800000002 -74.81294742920252
1.6966983899999997 -75.13016992672078
1.7017034 -75.45394912172407
1.7067084099999998 -75.78425857910625
1.71171342 -76.12106786919745
1.7167184300000002 -76.46434264337411
1.7217234399999997 -76.81404471428853
1.72672845 -77.17013214045286
1.7317334600000003 -77.53255931499027
1.73673847 -77.90127705838403
1.7417434799999996 -78.27623271487012
1.7467484899999997 -78.65737025229745
1.7517535 -79.04463036524746
1.7567585100000003 -79.43795058117503
1.76176352 -79.83726536916784
1.7667685299999996 -80.24250625134195
1.7717735399999999 -80.65360191636763
1.77677855 -81.07047833503333
1.7817835599999998 -81.49305887755052
1.78678857 -81.92126443223871
1.7917935800000002 -82.35501352562974
1.7967985899999999 -82.79422244322481
1.8018036 -83.23880535126627
1.80680861 -83.68867441872963
1.81181362 -84.14373993963122
1.81681863 -84.60391045518483
1.8218236400000005 -85.0690928757017
1.82682865 -85.53919260185332
1.83183366 -86.01411364527725
1.83683867 -86.4937587478801
1.84184368 -86.97802950010815
1.84684869 -87.46682645755301
1.8518537 -87.96004925585949
1.85685871 -88.45759672367538
1.86186372 -88.95936699344277
1.8668687299999995 -89.46525760983927
1.87187374 -89.9751656356516
1.87687875 -90.48898784599606
1.88188376 -91.00662046424273
1.88688877 -91.52795980570505
1.89189378 -92.05290200722973
1.89689879 -92.58134320898844
1.9019038 -93.11317964158333
1.90690881 -93.64830770962317
1.91191382 -94.18662407165048
1.91691883 -94.7280257162504
1.92192384 -95.27241003435795
1.92692885 -95.81967488765484
1.93193386 -96.36971867306893
1.93693887 -96.9224403831824
1.94194388 -97.4777396628438
1.94694889 -98.03551686155448
1.9519539 -98.5956730821012
1.95695891 -99.15811022507526
1.96196392 -99.72273102947116
1.96696893 -100.28943910946197
1.97197394 -100.85813898736488
1.97697895 -101.42873612274263
1.98198396 -102.0011369379725
1.98698897 -102.57524884012174
1.99199398 -103.15098023943558
1.9969989899999996 -103.72824056439173
2.0020040000000003 -104.3069402735424
2.00700901 -104.88699086424316
2.01201402 -105.4683048784287
2.01701903 -106.05079590545412
2.02202404 -106.63437858238058
2.02702905 -107.21896859160653
2.03203406 -107.80448265628269
2.03703907 -108.39083853329927
2.04204408 -108.97795500447826
2.04704909 -109.56575186568708
2.0520541000000003 -110.15414991443664
2.05705911 -110.74307093582227
2.06206412 -111.33243768709748
2.06706913 -111.92217388128432
2.07207414 -112.51220416953824
2.0770791500000003 -113.102454122834
2.08208416 -113.69285021292684
2.08708917 -114.28331979287604
2.09209418 -114.87379107725216
2.09709919 -115.4641931221285
2.1021042000000003 -116.05445580510847
2.10710921 -116.64450980558964
2.11211422 -117.23428658512604
2.11711923 -117.82371836851917
2.12212424 -118.41273812522697
2.12712925 -119.001279551725
2.13213426 -119.58927705450166
2.13713927 -120.17666573417851
2.14214428 -120.76338137067506
2.1471492900000007 -121.34936040944608
2.1521543 -121.93453994915023
2.15715931 -122.51885773057258
2.16216432 -123.10225212708455
2.16716933 -123.68466213648
2.17217434 -124.26602737456268
2.17717935 -124.84628807024733
2.18218436 -125.42538506243415
2.18718937 -126.00325979848859
2.19219438 -126.57985433460756
2.1971993899999993 -127.15511133789217
2.2022044 -127.72897409016186
2.2072094100000004 -128.3013864936495
2.2122144199999996 -128.87229307844385
2.21721943 -129.44163901164362
2.22222444 -130.0093701083483
2.22722945 -130.57543284436267
2.23223446 -131.13977437048075
2.2372394699999996 -131.70234252859888
2.24224448 -132.26308586917511
2.24724949 -132.8219536704339
2.2522545 -133.37889595893836
2.2572595100000004 -133.93386353149333
2.2622645199999996 -134.4868079785382
2.2672695300000005 -135.03768166297667
2.27227454 -135.58643792814416
2.27727955 -136.13303085112645
2.28228456 -136.67741545263377
2.2872895699999996 -137.21954767993913
2.29229458 -137.7593844360622
2.297299589999999 -138.29688360967623
2.3023046 -138.83200410544535
2.3073096100000003 -139.36470587474315
2.31231462 -139.89494994681206
2.31731963 -140.4226984598833
2.32232464 -140.94791469249233
2.32732965 -141.47056309466183
2.33233466 -141.99060931893237
2.3373396700000004 -142.50802025099267
2.34234468 -143.0227640400718
2.34734969 -143.53481012855636
2.3523547 -144.0441292811969
2.35735971 -144.55069361331667
2.36236472 -145.05447661831508
2.36736973 -145.55545319417013
2.37237474 -146.0535996687422
2.37737975 -146.54889382407828
2.38238476 -147.04131491930244
2.3873897700000004 -147.5308437121876
2.39239478 -148.01746247934128
2.39739979 -148.5011550347477
2.4024048 -148.98190674682598
2.40740981 -149.45970455376005
2.41241482 -149.9345369771046
2.41741983 -150.40639413360773
2.42242484 -150.875267745182
2.42742985 -151.34115114702345
2.43243486 -151.8040392937515
2.43743987 -152.26392876364733
2.44244488 -152.7208177608607
2.44744989 -153.1747061156492
2.4524549 -153.62559528256247
2.45745991 -154.0734883366107
2.46246492 -154.51838996742725
2.4674699300000005 -154.96030647134864
2.47247494 -155.3992457415232
2.47747995 -155.83521725601807
2.48248496 -156.2682320638688
2.4874899699999995 -156.69830276927897
2.49249498 -157.12544351381513
2.49749999 -157.54966995673172
2.502505 -157.97099925347229
2.50751001 -158.38945003232544
2.51251502 -158.80504236933385
2.517520030000001 -159.2177977615447
2.52252504 -159.62773909856458
2.52753005 -160.03489063255105
2.53253506 -160.43927794667968
2.53754007 -160.84092792221648
2.54254508 -161.2398687041078
2.54755009 -161.6361296653249
2.5525551 -162.02974137000675
2.55756011 -162.42073553538134
2.5625651200000004 -162.8091449926328
2.5675701299999996 -163.19500364679777
2.57257514 -163.5783464357237
2.57758015 -163.95920928818043
2.58258516 -164.33762908123674
2.5875901699999995 -164.71364359698833
2.59259518 -165.08729147866717
2.59760019 -165.45861218623634
2.6026052 -165.8276459516277
2.60761021 -166.19443373357947
2.6126152199999995 -166.5590171722194
2.617620229999999 -166.92143854354796
2.62262524 -167.28174071368153
2.62763025 -167.63996709321353
2.63263526 -167.99616159155295
2.63764027 -168.3503685714178
2.6426452800000004 -168.7026328035
2.6476502900000005 -169.05299942143213
2.6526553 -169.4015138770768
2.65766031 -169.74822189621204
2.66266532 -170.09316943470023
2.6676703299999995 -170.43640263518887
2.67267534 -170.7779677843353
2.67768035 -171.11791127075395
2.68268536 -171.45627954361495
2.6876903700000003 -171.79311907196535
2.69269538 -172.12847630486405
2.69770039 -172.46239763236068
2.7027054 -172.7949293473014
2.707710410000001 -173.12611760808494
2.71271542 -173.45600840236037
2.717720430000001 -173.78464751166197
2.72272544 -174.1120804771149
2.72773045 -174.438352566118
2.73273546 -174.76350874011212
2.73774047 -175.0875936234116
2.74274548 -175.4106514731328
2.74775049 -175.73272615023265
2.7527555 -176.05386109169393
2.757760510000001 -176.37409928377477
2.76276552 -176.69348323647532
2.7677705300000004 -177.0120549591009
2.77277554 -177.32985593696463
2.77778055 -177.64692710928725
2.78278556 -177.96330884818113
2.7877905699999994 -178.27904093881295
2.792795580000001 -178.59416256066763
2.79780059 -178.90871226999104
2.8028056 -179.2227279832693
2.80781061 -179.536246961894
2.81281562 -179.8493057978586
2.81782063 179.83805959943345
2.82282564 179.5258140153414
2.82783065 179.2139229410676
2.83283566 178.90235258374602
2.83784067 178.59106987553733
2.8428456800000004 178.2800424817109
2.8478506900000005 177.96923880778252
2.8528557 177.65862800573535
2.85786071 177.3481799792717
2.86286572 177.0378653882493
2.8678707299999995 176.72765565217813
2.8728757399999996 176.4175229529297
2.8778807500000005 176.10744023662292
2.88288576 175.79738121469285
2.88789077 175.48732036423337
2.89289578 175.17723292758797
