#
#"Frequency / GHz"	"S1,1 [Phase / deg]"
#--------------------------------------
2.2840000000000	-146.54255312583
2.2860000000000	-146.46436681053
2.2880000000000	-146.39215053081
2.2900000000000	-146.32571399395
2.2920000000000	-146.26487415364
2.2940000000000	-146.20945488121
2.2960000000000	-146.15928665283
2.2980000000000	-146.11420625216
2.3000000000000	-146.07405648757
2.3020000000000	-146.03868592326
2.3040000000000	-146.00794862361
2.3060000000000	-145.98170391002
2.3080000000000	-145.95981612975
2.3100000000000	-145.94215443603
2.3120000000000	-145.92859257891
2.3140000000000	-145.91900870638
2.3160000000000	-145.91328517511
2.3180000000000	-145.91130837036
2.3200000000000	-145.91296853469
2.3220000000000	-145.91815960483
2.3240000000000	-145.92677905650
2.3260000000000	-145.93872775659
2.3280000000000	-145.95390982244
2.3300000000000	-145.97223248780
2.3320000000000	-145.99360597517
2.3340000000000	-146.01794337412
2.3360000000000	-146.04516052540
2.3380000000000	-146.07517591039
2.3400000000000	-146.10791054577
2.3420000000000	-146.14328788310
2.3440000000000	-146.18123371291
2.3460000000000	-146.22167607338
2.3480000000000	-146.26454516307
2.3500000000000	-146.30977325767
2.3520000000000	-146.35729463053
2.3540000000000	-146.40704547679
2.3560000000000	-146.45896384086
2.3580000000000	-146.51298954724
2.3600000000000	-146.56906413430
2.3620000000000	-146.62713079107
2.3640000000000	-146.68713429684
2.3660000000000	-146.74902096326
2.3680000000000	-146.81273857917
2.3700000000000	-146.87823635764
2.3720000000000	-146.94546488540
2.3740000000000	-147.01437607441
2.3760000000000	-147.08492311550
2.3780000000000	-147.15706043395
2.3800000000000	-147.23074364704
2.3820000000000	-147.30592952324
2.3840000000000	-147.38257594322
2.3860000000000	-147.46064186248
2.3880000000000	-147.54008727542
2.3900000000000	-147.62087318103
2.3920000000000	-147.70296154986
2.3940000000000	-147.78631529244
2.3960000000000	-147.87089822887
2.3980000000000	-147.95667505976
2.4000000000000	-148.04361133819
2.4020000000000	-148.13167344292
2.4040000000000	-148.22082855259
2.4060000000000	-148.31104462094
2.4080000000000	-148.40229035300
2.4100000000000	-148.49453518227
2.4120000000000	-148.58774924865
2.4140000000000	-148.68190337740
2.4160000000000	-148.77696905871
2.4180000000000	-148.87291842823
2.4200000000000	-148.96972424821
2.4220000000000	-149.06735988939
2.4240000000000	-149.16579931362
2.4260000000000	-149.26501705701
2.4280000000000	-149.36498821383
2.4300000000000	-149.46568842093
2.4320000000000	-149.56709384274
2.4340000000000	-149.66918115683
2.4360000000000	-149.77192753997
2.4380000000000	-149.87531065471
2.4400000000000	-149.97930863645
2.4420000000000	-150.08390008094
2.4440000000000	-150.18906403223
2.4460000000000	-150.29477997104
2.4480000000000	-150.40102780357
2.4500000000000	-150.50778785065
2.4520000000000	-150.61504083727
2.4540000000000	-150.72276788251
2.4560000000000	-150.83095048977
2.4580000000000	-150.93957053734
2.4600000000000	-151.04861026928
2.4620000000000	-151.15805228663
2.4640000000000	-151.26787953889
2.4660000000000	-151.37807531578
2.4680000000000	-151.48862323927
2.4700000000000	-151.59950725588
2.4720000000000	-151.71071162920
2.4740000000000	-151.82222093270
2.4760000000000	-151.93402004270
2.4780000000000	-152.04609413164
2.4800000000000	-152.15842866146
2.4820000000000	-152.27100937730
2.4840000000000	-152.38382230132
2.4860000000000	-152.49685372672
2.4880000000000	-152.61009021194
2.4900000000000	-152.72351857509
2.4920000000000	-152.83712588844
2.4940000000000	-152.95089947317
2.4960000000000	-153.06482689424
2.4980000000000	-153.17889595540
2.5000000000000	-153.29309469436
2.5020000000000	-153.40741137806
2.5040000000000	-153.52183449817
2.5060000000000	-153.63635276660
2.5080000000000	-153.75095511123
2.5100000000000	-153.86563067167
2.5120000000000	-153.98036879523
2.5140000000000	-154.09515903297
2.5160000000000	-154.20999113577
2.5180000000000	-154.32485505066
2.5200000000000	-154.43974091712
2.5220000000000	-154.55463906355
2.5240000000000	-154.66954000380
2.5260000000000	-154.78443443376
2.5280000000000	-154.89931322816
2.5300000000000	-155.01416743727
2.5320000000000	-155.12898828387
2.5340000000000	-155.24376716013
2.5360000000000	-155.35849562468
2.5380000000000	-155.47316539974
2.5400000000000	-155.58776836823
2.5420000000000	-155.70229657108
2.5440000000000	-155.81674220450
2.5460000000000	-155.93109761735
2.5480000000000	-156.04535530863
2.5500000000000	-156.15950792489
2.5520000000000	-156.27354825786
2.5540000000000	-156.38746924202
2.5560000000000	-156.50126395224
2.5580000000000	-156.61492560157
2.5600000000000	-156.72844753892
2.5620000000000	-156.84182324691
2.5640000000000	-156.95504633977
2.5660000000000	-157.06811056117
2.5680000000000	-157.18100978222
2.5700000000000	-157.29373799948
2.5720000000000	-157.40628933296
2.5740000000000	-157.51865802420
2.5760000000000	-157.63083843442
2.5780000000000	-157.74282504265
2.5800000000000	-157.85461244394
2.5820000000000	-157.96619534755
2.5840000000000	-158.07756857526
2.5860000000000	-158.18872705966
2.5880000000000	-158.29966584245
2.5900000000000	-158.41038007284
2.5920000000000	-158.52086500592
2.5940000000000	-158.63111600110
2.5960000000000	-158.74112852055
2.5980000000000	-158.85089812769
2.6000000000000	-158.96042048573
2.6020000000000	-159.06969135613
