#
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.3840000000000	-10.101470452546
1.3860000000000	-10.086918038766
1.3880000000000	-10.072186008719
1.3900000000000	-10.057274387545
1.3920000000000	-10.042183229473
1.3940000000000	-10.026912618054
1.3960000000000	-10.011462666389
1.3980000000000	-9.9958335173388
1.4000000000000	-9.9800253437276
1.4020000000000	-9.9640383485351
1.4040000000000	-9.9478727650741
1.4060000000000	-9.9315288571580
1.4080000000000	-9.9150069192559
1.4100000000000	-9.8983072766356
1.4120000000000	-9.8814302854938
1.4140000000000	-9.8643763330743
1.4160000000000	-9.8471458377730
1.4180000000000	-9.8297392492306
1.4200000000000	-9.8121570484122
1.4220000000000	-9.7943997476736
1.4240000000000	-9.7764678908151
1.4260000000000	-9.7583620531217
1.4280000000000	-9.7400828413898
1.4300000000000	-9.7216308939417
1.4320000000000	-9.7030068806251
1.4340000000000	-9.6842115028011
1.4360000000000	-9.6652454933169
1.4380000000000	-9.6461096164666
1.4400000000000	-9.6268046679377
1.4420000000000	-9.6073314747447
1.4440000000000	-9.5876908951492
1.4460000000000	-9.5678838185659
1.4480000000000	-9.5479111654571
1.4500000000000	-9.5277738872118
1.4520000000000	-9.5074729660135
1.4540000000000	-9.4870094146933
1.4560000000000	-9.4663842765718
1.4580000000000	-9.4455986252863
1.4600000000000	-9.4246535646064
1.4620000000000	-9.4035502282367
1.4640000000000	-9.3822897796067
1.4660000000000	-9.3608734116487
1.4680000000000	-9.3393023465632
1.4700000000000	-9.3175778355724
1.4720000000000	-9.2957011586618
1.4740000000000	-9.2736736243100
1.4760000000000	-9.2514965692073
1.4780000000000	-9.2291713579625
1.4800000000000	-9.2066993827990
1.4820000000000	-9.1840820632401
1.4840000000000	-9.1613208457830
1.4860000000000	-9.1384172035630
1.4880000000000	-9.1153726360076
1.4900000000000	-9.0921886684798
1.4920000000000	-9.0688668519126
1.4940000000000	-9.0454087624336
1.4960000000000	-9.0218160009806
1.4980000000000	-8.9980901929079
1.5000000000000	-8.9742329875846
1.5020000000000	-8.9502460579839
1.5040000000000	-8.9261311002645
1.5060000000000	-8.9018898333446
1.5080000000000	-8.8775239984676
1.5100000000000	-8.8530353587608
1.5120000000000	-8.8284256987879
1.5140000000000	-8.8036968240938
1.5160000000000	-8.7788505607433
1.5180000000000	-8.7538887548542
1.5200000000000	-8.7288132721243
1.5220000000000	-8.7036259973523
1.5240000000000	-8.6783288339551
1.5260000000000	-8.6529237034784
1.5280000000000	-8.6274125451038
1.5300000000000	-8.6017973151516
1.5320000000000	-8.5760799865788
1.5340000000000	-8.5502625484744
1.5360000000000	-8.5243470055508
1.5380000000000	-8.4983353776318
1.5400000000000	-8.4722296991384
1.5420000000000	-8.4460320185713
1.5440000000000	-8.4197443979922
1.5460000000000	-8.3933689125020
1.5480000000000	-8.3669076497180
1.5500000000000	-8.3403627092493
1.5520000000000	-8.3137362021715
1.5540000000000	-8.2870302505000
1.5560000000000	-8.2602469866632
1.5580000000000	-8.2333885529747
1.5600000000000	-8.2064571011060
1.5620000000000	-8.1794547915592
1.5640000000000	-8.1523837931400
1.5660000000000	-8.1252462824310
1.5680000000000	-8.0980444432669
1.5700000000000	-8.0707804662097
1.5720000000000	-8.0434565480258
1.5740000000000	-8.0160748911648
1.5760000000000	-7.9886377032398
1.5780000000000	-7.9611471965098
1.5800000000000	-7.9336055873641
1.5820000000000	-7.9060150958097
1.5840000000000	-7.8783779449609
1.5860000000000	-7.8506963605315
1.5880000000000	-7.8229725703306
1.5900000000000	-7.7952088037610
1.5920000000000	-7.7674072913215
1.5940000000000	-7.7395702641123
1.5960000000000	-7.7116999533442
1.5980000000000	-7.6837985898519
1.6000000000000	-7.6558684036111
1.6020000000000	-7.6279116232600
1.6040000000000	-7.5999304756245
1.6060000000000	-7.5719271852490
1.6080000000000	-7.5439039739304
1.6100000000000	-7.5158630602584
1.6120000000000	-7.4878066591588
1.6140000000000	-7.4597369814440
1.6160000000000	-7.4316562333663
1.6180000000000	-7.4035666161784
1.6200000000000	-7.3754703256978
1.6220000000000	-7.3473695518772
1.6240000000000	-7.3192664783810
1.6260000000000	-7.2911632821661
1.6280000000000	-7.2630621330695
1.6300000000000	-7.2349651934012
1.6320000000000	-7.2068746175433
1.6340000000000	-7.1787925515546
1.6360000000000	-7.1507211327817
1.6380000000000	-7.1226624894761
1.6400000000000	-7.0946187404171
1.6420000000000	-7.0665919945413
1.6440000000000	-7.0385843505784
1.6460000000000	-7.0105978966932
1.6480000000000	-6.9826347101339
1.6500000000000	-6.9546968568872
1.6520000000000	-6.9267863913398
1.6540000000000	-6.8989053559457
1.6560000000000	-6.8710557809016
1.6580000000000	-6.8432396838273
1.6600000000000	-6.8154590694538
1.6620000000000	-6.7877159293177
1.6640000000000	-6.7600122414624
1.6660000000000	-6.7323499701456
1.6680000000000	-6.7047310655547
1.6700000000000	-6.6771574635276
1.6720000000000	-6.6496310852809
1.6740000000000	-6.6221538371455
1.6760000000000	-6.5947276103078
1.6780000000000	-6.5673542805586
1.6800000000000	-6.5400357080487
1.6820000000000	-6.5127737370514
1.6840000000000	-6.4855701957312
1.6860000000000	-6.4584268959205
1.6880000000000	-6.4313456329018
1.6900000000000	-6.4043281851983
1.6920000000000	-6.3773763143697
1.6940000000000	-6.3504917648164
1.6960000000000	-6.3236762635890
1.6980000000000	-6.2969315202061
1.7000000000000	-6.2702592264778
1.7020000000000	-6.2436610563366
1.7040000000000	-6.2171386656746
1.7060000000000	-6.1906936921881
1.7080000000000	-6.1643277552284
1.7100000000000	-6.1380424556595
1.7120000000000	-6.1118393757226
1.7140000000000	-6.0857200789069
1.7160000000000	-6.0596861098277
1.7180000000000	-6.0337389941105
1.7200000000000	-6.0078802382819
1.7220000000000	-5.9821113296672
1.7240000000000	-5.9564337362943
1.7260000000000	-5.9308489068044
1.7280000000000	-5.9053582703686
1.7300000000000	-5.8799632366114
1.7320000000000	-5.8546651955407
1.7340000000000	-5.8294655174834
1.7360000000000	-5.8043655530279
1.7380000000000	-5.7793666329729
1.7400000000000	-5.7544700682820
1.7420000000000	-5.7296771500445
1.7440000000000	-5.7049891494426
1.7460000000000	-5.6804073177246
1.7480000000000	-5.6559328861835
1.7500000000000	-5.6315670661425
1.7520000000000	-5.6073110489454
1.7540000000000	-5.5831660059539
1.7560000000000	-5.5591330885492
1.7580000000000	-5.5352134281411
1.7600000000000	-5.5114081361811
1.7620000000000	-5.4877183041820
1.7640000000000	-5.4641450037426
1.7660000000000	-5.4406892865785
1.7680000000000	-5.4173521845571
1.7700000000000	-5.3941347097390
1.7720000000000	-5.3710378544239
1.7740000000000	-5.3480625912023
1.7760000000000	-5.3252098730114
1.7780000000000	-5.3024806331970
1.7800000000000	-5.2798757855793
1.7820000000000	-5.2573962245247
1.7840000000000	-5.2350428250208
1.7860000000000	-5.2128164427580
1.7880000000000	-5.1907179142136
1.7900000000000	-5.1687480567424
1.7920000000000	-5.1469076686700
1.7940000000000	-5.1251975293918
1.7960000000000	-5.1036183994751
1.7980000000000	-5.0821710207661
1.8000000000000	-5.0608561165008
1.8020000000000	-5.0396743914195
1.8040000000000	-5.0186265318858
1.8060000000000	-4.9977132060084
1.8080000000000	-4.9769350637679
1.8100000000000	-4.9562927371458
1.8120000000000	-4.9357868402579
1.8140000000000	-4.9154179694907
1.8160000000000	-4.8951867036412
1.8180000000000	-4.8750936040597
1.8200000000000	-4.8551392147959
1.8220000000000	-4.8353240627478
1.8240000000000	-4.8156486578135
1.8260000000000	-4.7961134930458
1.8280000000000	-4.7767190448093
1.8300000000000	-4.7574657729405
1.8320000000000	-4.7383541209095
1.8340000000000	-4.7193845159852
1.8360000000000	-4.7005573694013
1.8380000000000	-4.6818730765259
1.8400000000000	-4.6633320170322
1.8420000000000	-4.6449345550710
1.8440000000000	-4.6266810394460
1.8460000000000	-4.6085718037894
1.8480000000000	-4.5906071667404
1.8500000000000	-4.5727874321244
1.8520000000000	-4.5551128891338
1.8540000000000	-4.5375838125098
1.8560000000000	-4.5202004627261
1.8580000000000	-4.5029630861730
1.8600000000000	-4.4858719153423
1.8620000000000	-4.4689271690137
1.8640000000000	-4.4521290524417
1.8660000000000	-4.4354777575429
1.8680000000000	-4.4189734630839
1.8700000000000	-4.4026163348698
1.8720000000000	-4.3864065259330
1.8740000000000	-4.3703441767224
1.8760000000000	-4.3544294152921
1.8780000000000	-4.3386623574905
1.8800000000000	-4.3230431071500
1.8820000000000	-4.3075717562754
1.8840000000000	-4.2922483852324
1.8860000000000	-4.2770730629364
1.8880000000000	-4.2620458470401
1.8900000000000	-4.2471667841205
1.8920000000000	-4.2324359098660
1.8940000000000	-4.2178532492622
1.8960000000000	-4.2034188167769
1.8980000000000	-4.1891326165441
1.9000000000000	-4.1749946425479
1.9020000000000	-4.1610048788040
1.9040000000000	-4.1471632995407
1.9060000000000	-4.1334698693793
1.9080000000000	-4.1199245435115
1.9100000000000	-4.1065272678776
1.9120000000000	-4.0932779793409
1.9140000000000	-4.0801766058625
1.9160000000000	-4.0672230666734
1.9180000000000	-4.0544172724452
1.9200000000000	-4.0417591254590
1.9220000000000	-4.0292485197723
1.9240000000000	-4.0168853413848
1.9260000000000	-4.0046694684008
1.9280000000000	-3.9926007711910
1.9300000000000	-3.9806791125515
1.9320000000000	-3.9689043478603
1.9340000000000	-3.9572763252328
1.9360000000000	-3.9457948856738
1.9380000000000	-3.9344598632278
1.9400000000000	-3.9232710851269
1.9420000000000	-3.9122283719361
1.9440000000000	-3.9013315376965
1.9460000000000	-3.8905803900653
1.9480000000000	-3.8799747304545
1.9500000000000	-3.8695143541653
1.9520000000000	-3.8591990505216
1.9540000000000	-3.8490286029995
1.9560000000000	-3.8390027893551
1.9580000000000	-3.8291213817486
1.9600000000000	-3.8193841468667
1.9620000000000	-3.8097908460414
1.9640000000000	-3.8003412353662
1.9660000000000	-3.7910350658097
1.9680000000000	-3.7818720833262
1.9700000000000	-3.7728520289629
1.9720000000000	-3.7639746389655
1.9740000000000	-3.7552396448792
1.9760000000000	-3.7466467736483
1.9780000000000	-3.7381957477117
1.9800000000000	-3.7298862850961
1.9820000000000	-3.7217180995064
1.9840000000000	-3.7136909004120
1.9860000000000	-3.7058043931318
1.9880000000000	-3.6980582789145
1.9900000000000	-3.6904522550176
1.9920000000000	-3.6829860147817
1.9940000000000	-3.6756592477034
1.9960000000000	-3.6684716395040
1.9980000000000	-3.6614228721964
2.0000000000000	-3.6545126241474
2.0020000000000	-3.6477405701392
2.0040000000000	-3.6411063814258
2.0060000000000	-3.6346097257882
2.0080000000000	-3.6282502675856
2.0100000000000	-3.6220276678043
2.0120000000000	-3.6159415841033
2.0140000000000	-3.6099916708574
2.0160000000000	-3.6041775791973
2.0180000000000	-3.5984989570472
2.0200000000000	-3.5929554491587
2.0220000000000	-3.5875466971432
2.0240000000000	-3.5822723395008
2.0260000000000	-3.5771320116466
2.0280000000000	-3.5721253459343
2.0300000000000	-3.5672519716774
2.0320000000000	-3.5625115151678
2.0340000000000	-3.5579035996916
2.0360000000000	-3.5534278455423
2.0380000000000	-3.5490838700320
2.0400000000000	-3.5448712874994
2.0420000000000	-3.5407897093166
2.0440000000000	-3.5368387438920
2.0460000000000	-3.5330179966719
2.0480000000000	-3.5293270701398
2.0500000000000	-3.5257655638130
2.0520000000000	-3.5223330742372
2.0540000000000	-3.5190291949793
2.0560000000000	-3.5158535166175
2.0580000000000	-3.5128056267301
2.0600000000000	-3.5098851098812
2.0620000000000	-3.5070915476060
2.0640000000000	-3.5044245183928
2.0660000000000	-3.5018835976641
2.0680000000000	-3.4994683577553
2.0700000000000	-3.4971783678920
2.0720000000000	-3.4950131941659
2.0740000000000	-3.4929723995085
2.0760000000000	-3.4910555436636
2.0780000000000	-3.4892621831585
2.0800000000000	-3.4875918712731
2.0820000000000	-3.4860441580086
2.0840000000000	-3.4846185900537
2.0860000000000	-3.4833147107511
2.0880000000000	-3.4821320600610
2.0900000000000	-3.4810701745251
2.0920000000000	-3.4801285872286
2.0940000000000	-3.4793068277613
2.0960000000000	-3.4786044221785
2.0980000000000	-3.4780208929596
2.1000000000000	-3.4775557589675
2.1020000000000	-3.4772085354062
2.1040000000000	-3.4769787337781
2.1060000000000	-3.4768658618407
2.1080000000000	-3.4768694235625
2.1100000000000	-3.4769889190788
2.1120000000000	-3.4772238446471
2.1140000000000	-3.4775736926014
2.1160000000000	-3.4780379513074
2.1180000000000	-3.4786161051164
2.1200000000000	-3.4793076343199
2.1220000000000	-3.4801120151034
2.1240000000000	-3.4810287195009
2.1260000000000	-3.4820572153487
2.1280000000000	-3.4831969662400
2.1300000000000	-3.4844474314789
2.1320000000000	-3.4858080660359
2.1340000000000	-3.4872783205021
2.1360000000000	-3.4888576410452
2.1380000000000	-3.4905454693648
2.1400000000000	-3.4923412426493
2.1420000000000	-3.4942443935324
2.1440000000000	-3.4962543500507
2.1460000000000	-3.4983705356019
2.1480000000000	-3.5005923689038
2.1500000000000	-3.5029192639541
2.1520000000000	-3.5053506299910
2.1540000000000	-3.5078858714548
2.1560000000000	-3.5105243879502
2.1580000000000	-3.5132655742104
2.1600000000000	-3.5161088200614
2.1620000000000	-3.5190535103879
2.1640000000000	-3.5220990251006
2.1660000000000	-3.5252447391044
2.1680000000000	-3.5284900222682
2.1700000000000	-3.5318342393957
2.1720000000000	-3.5352767501984
2.1740000000000	-3.5388169092690
2.1760000000000	-3.5424540660573
2.1780000000000	-3.5461875648471
2.1800000000000	-3.5500167447351
2.1820000000000	-3.5539409396112
2.1840000000000	-3.5579594781405
2.1860000000000	-3.5620716837475
2.1880000000000	-3.5662768746016
2.1900000000000	-3.5705743636047
2.1920000000000	-3.5749634583805
2.1940000000000	-3.5794434612663
2.1960000000000	-3.5840136693059
2.1980000000000	-3.5886733742453
2.2000000000000	-3.5934218625299
2.2020000000000	-3.5982584153043
2.2040000000000	-3.6031823084134
2.2060000000000	-3.6081928124068
2.2080000000000	-3.6132891925440
2.2100000000000	-3.6184707088034
2.2120000000000	-3.6237366158918
2.2140000000000	-3.6290861632576
2.2160000000000	-3.6345185951055
2.2180000000000	-3.6400331504137
2.2200000000000	-3.6456290629535
2.2220000000000	-3.6513055613110
2.2240000000000	-3.6570618689116
2.2260000000000	-3.6628972040464
2.2280000000000	-3.6688107799014
2.2300000000000	-3.6748018045887
2.2320000000000	-3.6808694811803
2.2340000000000	-3.6870130077447
2.2360000000000	-3.6932315773854
2.2380000000000	-3.6995243782820
2.2400000000000	-3.7058905937336
2.2420000000000	-3.7123294022053
2.2440000000000	-3.7188399773765
2.2460000000000	-3.7254214881917
2.2480000000000	-3.7320730989140
2.2500000000000	-3.7387939691812
2.2520000000000	-3.7455832540636
2.2540000000000	-3.7524401041252
2.2560000000000	-3.7593636654867
2.2580000000000	-3.7663530798911
2.2600000000000	-3.7734074847717
2.2620000000000	-3.7805260133226
2.2640000000000	-3.7877077945713
2.2660000000000	-3.7949519534541
2.2680000000000	-3.8022576108936
2.2700000000000	-3.8096238838783
2.2720000000000	-3.8170498855450
2.2740000000000	-3.8245347252631
2.2760000000000	-3.8320775087217
2.2780000000000	-3.8396773380180
2.2800000000000	-3.8473333117490
2.2820000000000	-3.8550445251043
2.2840000000000	-3.8628100699623
2.2860000000000	-3.8706290349875
2.2880000000000	-3.8785005057301
2.2900000000000	-3.8864235647283
2.2920000000000	-3.8943972916116
2.2940000000000	-3.9024207632072
2.2960000000000	-3.9104930536472
2.2980000000000	-3.9186132344790
2.3000000000000	-3.9267803747763
2.3020000000000	-3.9349935412527
2.3040000000000	-3.9432517983772
2.3060000000000	-3.9515542084909
2.3080000000000	-3.9598998319256
2.3100000000000	-3.9682877271246
2.3120000000000	-3.9767169507639
2.3140000000000	-3.9851865578767
2.3160000000000	-3.9936956019774
2.3180000000000	-4.0022431351890
2.3200000000000	-4.0108282083703
2.3220000000000	-4.0194498712459
2.3240000000000	-4.0281071725361
2.3260000000000	-4.0367991600892
2.3280000000000	-4.0455248810146
2.3300000000000	-4.0542833818167
2.3320000000000	-4.0630737085306
2.3340000000000	-4.0718949068579
2.3360000000000	-4.0807460223049
2.3380000000000	-4.0896261003199
2.3400000000000	-4.0985341864333
2.3420000000000	-4.1074693263965
2.3440000000000	-4.1164305663237
2.3460000000000	-4.1254169528324
2.3480000000000	-4.1344275331860
2.3500000000000	-4.1434613554358
2.3520000000000	-4.1525174685650
2.3540000000000	-4.1615949226314
2.3560000000000	-4.1706927689117
2.3580000000000	-4.1798100600459
2.3600000000000	-4.1889458501816
2.3620000000000	-4.1980991951190
2.3640000000000	-4.2072691524556
2.3660000000000	-4.2164547817312
2.3680000000000	-4.2256551445731
2.3700000000000	-4.2348693048409
2.3720000000000	-4.2440963287712
2.3740000000000	-4.2533352851228
2.3760000000000	-4.2625852453208
2.3780000000000	-4.2718452836007
2.3800000000000	-4.2811144771525
2.3820000000000	-4.2903919062644
2.3840000000000	-4.2996766544650
2.3860000000000	-4.3089678086665
2.3880000000000	-4.3182644593063
2.3900000000000	-4.3275657004880
2.3920000000000	-4.3368706301223
2.3940000000000	-4.3461783500667
2.3960000000000	-4.3554879662642
2.3980000000000	-4.3647985888815
2.4000000000000	-4.3741093324463
2.4020000000000	-4.3834193159832
2.4040000000000	-4.3927276631490
2.4060000000000	-4.4020335023666
2.4080000000000	-4.4113359669579
2.4100000000000	-4.4206341952754
2.4120000000000	-4.4299273308327
2.4140000000000	-4.4392145224334
2.4160000000000	-4.4484949242992
2.4180000000000	-4.4577676961958
2.4200000000000	-4.4670320035579
2.4220000000000	-4.4762870176129
2.4240000000000	-4.4855319155020
2.4260000000000	-4.4947658804010
2.4280000000000	-4.5039881016389
2.4300000000000	-4.5131977748141
2.4320000000000	-4.5223941019104
2.4340000000000	-4.5315762914097
2.4360000000000	-4.5407435584039
2.4380000000000	-4.5498951247044
2.4400000000000	-4.5590302189503
2.4420000000000	-4.5681480767136
2.4440000000000	-4.5772479406039
2.4460000000000	-4.5863290603696
2.4480000000000	-4.5953906929981
2.4500000000000	-4.6044321028138
2.4520000000000	-4.6134525615734
2.4540000000000	-4.6224513485596
2.4560000000000	-4.6314277506726
2.4580000000000	-4.6403810625193
2.4600000000000	-4.6493105865003
2.4620000000000	-4.6582156328943
2.4640000000000	-4.6670955199414
2.4660000000000	-4.6759495739224
2.4680000000000	-4.6847771292373
2.4700000000000	-4.6935775284806
2.4720000000000	-4.7023501225146
2.4740000000000	-4.7110942705403
2.4760000000000	-4.7198093401656
2.4780000000000	-4.7284947074717
2.4800000000000	-4.7371497570767
2.4820000000000	-4.7457738821963
2.4840000000000	-4.7543664847034
2.4860000000000	-4.7629269751838
2.4880000000000	-4.7714547729905
2.4900000000000	-4.7799493062947
2.4920000000000	-4.7884100121351
2.4940000000000	-4.7968363364642
2.4960000000000	-4.8052277341925
2.4980000000000	-4.8135836692295
2.5000000000000	-4.8219036145233
2.5020000000000	-4.8301870520969
2.5040000000000	-4.8384334730821
2.5060000000000	-4.8466423777516
2.5080000000000	-4.8548132755475
2.5100000000000	-4.8629456851082
2.5120000000000	-4.8710391342927
2.5140000000000	-4.8790931602023
2.5160000000000	-4.8871073091996
2.5180000000000	-4.8950811369255
2.5200000000000	-4.9030142083140
2.5220000000000	-4.9109060976033
2.5240000000000	-4.9187563883463
2.5260000000000	-4.9265646734173
2.5280000000000	-4.9343305550168
2.5300000000000	-4.9420536446743
2.5320000000000	-4.9497335632482
2.5340000000000	-4.9573699409235
2.5360000000000	-4.9649624172075
2.5380000000000	-4.9725106409231
2.5400000000000	-4.9800142701993
2.5420000000000	-4.9874729724605
2.5440000000000	-4.9948864244125
2.5460000000000	-5.0022543120271
2.5480000000000	-5.0095763305240
2.5500000000000	-5.0168521843512
2.5520000000000	-5.0240815871621
2.5540000000000	-5.0312642617922
2.5560000000000	-5.0383999402319
2.5580000000000	-5.0454883635988
2.5600000000000	-5.0525292821072
2.5620000000000	-5.0595224550354
2.5640000000000	-5.0664676506922
2.5660000000000	-5.0733646463798
2.5680000000000	-5.0802132283563
2.5700000000000	-5.0870131917956
2.5720000000000	-5.0937643407458
2.5740000000000	-5.1004664880851
2.5760000000000	-5.1071194554774
2.5780000000000	-5.1137230733242
2.5800000000000	-5.1202771807168
2.5820000000000	-5.1267816253854
2.5840000000000	-5.1332362636472
2.5860000000000	-5.1396409603530
2.5880000000000	-5.1459955888317
2.5900000000000	-5.1523000308342
2.5920000000000	-5.1585541764746
2.5940000000000	-5.1647579241713
2.5960000000000	-5.1709111805855
2.5980000000000	-5.1770138605592
2.6000000000000	-5.1830658870515
2.6020000000000	-5.1890671910736
2.6040000000000	-5.1950177116223
2.6060000000000	-5.2009173956133
2.6080000000000	-5.2067661978118
2.6100000000000	-5.2125640807632
2.6120000000000	-5.2183110147222
2.6140000000000	-5.2240069775808
2.6160000000000	-5.2296519547952
2.6180000000000	-5.2352459393124
2.6200000000000	-5.2407889314945
2.6220000000000	-5.2462809390436
2.6240000000000	-5.2517219769247
2.6260000000000	-5.2571120672882
2.6280000000000	-5.2624512393917
2.6300000000000	-5.2677395295209
2.6320000000000	-5.2729769809093
2.6340000000000	-5.2781636436584
2.6360000000000	-5.2832995746557
2.6380000000000	-5.2883848374934
2.6400000000000	-5.2934195023859
2.6420000000000	-5.2984036460867
2.6440000000000	-5.3033373518046
2.6460000000000	-5.3082207091206
2.6480000000000	-5.3130538139024
2.6500000000000	-5.3178367682204
2.6520000000000	-5.3225696802618
2.6540000000000	-5.3272526642458
2.6560000000000	-5.3318858403367
2.6580000000000	-5.3364693345586
2.6600000000000	-5.3410032787087
2.6620000000000	-5.3454878102703
2.6640000000000	-5.3499230723263
2.6660000000000	-5.3543092134725
2.6680000000000	-5.3586463877296
2.6700000000000	-5.3629347544568
2.6720000000000	-5.3671744782642
2.6740000000000	-5.3713657289256
2.6760000000000	-5.3755086812907
2.6780000000000	-5.3796035151986
2.6800000000000	-5.3836504153898
2.6820000000000	-5.3876495714194
2.6840000000000	-5.3916011775699
2.6860000000000	-5.3955054327641
2.6880000000000	-5.3993625404788
2.6900000000000	-5.4031727086574
2.6920000000000	-5.4069361496240
2.6940000000000	-5.4106530799971
2.6960000000000	-5.4143237206036
2.6980000000000	-5.4179482963931
2.7000000000000	-5.4215270363523
2.7020000000000	-5.4250601734204
2.7040000000000	-5.4285479444041
2.7060000000000	-5.4319905898930
2.7080000000000	-5.4353883541760
2.7100000000000	-5.4387414851574
2.7120000000000	-5.4420502342740
2.7140000000000	-5.4453148564121
2.7160000000000	-5.4485356098251
2.7180000000000	-5.4517127560521
2.7200000000000	-5.4548465598363
2.7220000000000	-5.4579372890441
2.7240000000000	-5.4609852145849
2.7260000000000	-5.4639906103315
2.7280000000000	-5.4669537530404
2.7300000000000	-5.4698749222736
2.7320000000000	-5.4727544003204
2.7340000000000	-5.4755924721199
2.7360000000000	-5.4783894251839
2.7380000000000	-5.4811455495212
2.7400000000000	-5.4838611375612
2.7420000000000	-5.4865364840795
2.7440000000000	-5.4891718861236
2.7460000000000	-5.4917676429387
2.7480000000000	-5.4943240558951
2.7500000000000	-5.4968414284158
2.7520000000000	-5.4993200659048
2.7540000000000	-5.5017602756762
2.7560000000000	-5.5041623668842
2.7580000000000	-5.5065266504529
2.7600000000000	-5.5088534390084
2.7620000000000	-5.5111430468100
2.7640000000000	-5.5133957896832
2.7660000000000	-5.5156119849532
2.7680000000000	-5.5177919513788
2.7700000000000	-5.5199360090872
2.7720000000000	-5.5220444795103
2.7740000000000	-5.5241176853201
2.7760000000000	-5.5261559503668
2.7780000000000	-5.5281595996162
2.7800000000000	-5.5301289590886
2.7820000000000	-5.5320643557980
2.7840000000000	-5.5339661176928
2.7860000000000	-5.5358345735965
2.7880000000000	-5.5376700531494
2.7900000000000	-5.5394728867516
2.7920000000000	-5.5412434055058
2.7940000000000	-5.5429819411618
2.7960000000000	-5.5446888260612
2.7980000000000	-5.5463643930834
2.8000000000000	-5.5480089755915
2.8020000000000	-5.5496229073801
2.8040000000000	-5.5512065226230
2.8060000000000	-5.5527601558220
2.8080000000000	-5.5542841417565
2.8100000000000	-5.5557788154339
2.8120000000000	-5.5572445120405
2.8140000000000	-5.5586815668937
2.8160000000000	-5.5600903153943
2.8180000000000	-5.5614710929801
2.8200000000000	-5.5628242350797
2.8220000000000	-5.5641500770680
2.8240000000000	-5.5654489542214
2.8260000000000	-5.5667212016744
2.8280000000000	-5.5679671543765
2.8300000000000	-5.5691871470505
2.8320000000000	-5.5703815141508
2.8340000000000	-5.5715505898228
2.8360000000000	-5.5726947078633
2.8380000000000	-5.5738142016808
2.8400000000000	-5.5749094042574
2.8420000000000	-5.5759806481111
2.8440000000000	-5.5770282652583
2.8460000000000	-5.5780525871780
2.8480000000000	-5.5790539447758
2.8500000000000	-5.5800326683490
2.8520000000000	-5.5809890875525
2.8540000000000	-5.5819235313649
2.8560000000000	-5.5828363280560
2.8580000000000	-5.5837278051542
2.8600000000000	-5.5845982894150
2.8620000000000	-5.5854481067903
2.8640000000000	-5.5862775823977
2.8660000000000	-5.5870870404913
2.8680000000000	-5.5878768044324
2.8700000000000	-5.5886471966614
2.8720000000000	-5.5893985386698
2.8740000000000	-5.5901311509734
2.8760000000000	-5.5908453530852
2.8780000000000	-5.5915414634904
2.8800000000000	-5.5922197996203
2.8820000000000	-5.5928806778279
2.8840000000000	-5.5935244133638
2.8860000000000	-5.5941513203527
2.8880000000000	-5.5947617117703
2.8900000000000	-5.5953558994209
2.8920000000000	-5.5959341939155
2.8940000000000	-5.5964969046509
2.8960000000000	-5.5970443397882
2.8980000000000	-5.5975768062333
2.9000000000000	-5.5980946096169
2.9020000000000	-5.5985980542751
2.9040000000000	-5.5990874432313
2.9060000000000	-5.5995630781776
2.9080000000000	-5.6000252594574
2.9100000000000	-5.6004742860481
2.9120000000000	-5.6009104555445
2.9140000000000	-5.6013340641428
2.9160000000000	-5.6017454066246
2.9180000000000	-5.6021447763419
2.9200000000000	-5.6025324652023
2.9220000000000	-5.6029087636547
2.9240000000000	-5.6032739606752
2.9260000000000	-5.6036283437541
2.9280000000000	-5.6039721988825
2.9300000000000	-5.6043058105400
2.9320000000000	-5.6046294616826
2.9340000000000	-5.6049434337307
2.9360000000000	-5.6052480065581
2.9380000000000	-5.6055434584808
2.9400000000000	-5.6058300662469
2.9420000000000	-5.6061081050258
2.9440000000000	-5.6063778483992
2.9460000000000	-5.6066395683513
2.9480000000000	-5.6068935352600
2.9500000000000	-5.6071400178879
2.9520000000000	-5.6073792833745
2.9540000000000	-5.6076115972281
2.9560000000000	-5.6078372233181
2.9580000000000	-5.6080564238679
2.9600000000000	-5.6082694594480
2.9620000000000	-5.6084765889694
2.9640000000000	-5.6086780696771
2.9660000000000	-5.6088741571448
2.9680000000000	-5.6090651052686
2.9700000000000	-5.6092511662620
2.9720000000000	-5.6094325906509
2.9740000000000	-5.6096096272687
2.9760000000000	-5.6097825232521
2.9780000000000	-5.6099515240368
2.9800000000000	-5.6101168733535
2.9820000000000	-5.6102788132248
2.9840000000000	-5.6104375839610
2.9860000000000	-5.6105934241581
2.9880000000000	-5.6107465706939
2.9900000000000	-5.6108972587263
2.9920000000000	-5.6110457216906
2.9940000000000	-5.6111921912974
2.9960000000000	-5.6113368975308
2.9980000000000	-5.6114800686469
3.0000000000000	-5.6116219311723
3.0020000000000	-5.6117627099032
3.0040000000000	-5.6119026279041
3.0060000000000	-5.6120419065073
3.0080000000000	-5.6121807653122
3.0100000000000	-5.6123194221856
3.0120000000000	-5.6124580932606
3.0140000000000	-5.6125969929377
3.0160000000000	-5.6127363338843
3.0180000000000	-5.6128763270358
3.0200000000000	-5.6130171815959
3.0220000000000	-5.6131591050374
3.0240000000000	-5.6133023031034
