level	number	indep(index, 1)	PAE_contours[0, 0, ::]
3.10000000000000009E1	14	98	7.46361514214949828E-1 / 9.09315578575971273E1

level	number	indep(index, 1)	Power_contours[5, 14, ::]
3.10000000000000009E1	15	0	7.83209968258625455E-1 / 9.66699863279172256E1
3.10000000000000009E1	15	1	7.82969064049495422E-1 / 9.66355324772234425E1
3.10000000000000009E1	15	2	7.82728208920836810E-1 / 9.66009772939692901E1
3.10000000000000009E1	15	3	7.82487410415691720E-1 / 9.65663198456871541E1
3.10000000000000009E1	15	4	7.82246676112263284E-1 / 9.65315591999349820E1
3.10000000000000009E1	15	5	7.82006015013585110E-1 / 9.64966951224616665E1
3.10000000000000009E1	15	6	7.81765441669619143E-1 / 9.64617301738905830E1
3.10000000000000009E1	15	7	7.81524971927137635E-1 / 9.64266676191555128E1
3.10000000000000009E1	15	8	7.81284621527833423E-1 / 9.63915107299169094E1
3.10000000000000009E1	15	9	7.81044406107509026E-1 / 9.63562627845741915E1
3.10000000000000009E1	15	10	7.80804341195290963E-1 / 9.63209270682768803E1
3.10000000000000009E1	15	11	7.80564442212867071E-1 / 9.62855068729338370E1
3.10000000000000009E1	15	12	7.80324724473751452E-1 / 9.62500054972213093E1
3.10000000000000009E1	15	13	7.80085203182573217E-1 / 9.62144262465894506E1
3.10000000000000009E1	15	14	7.79845893434390458E-1 / 9.61787724332671523E1
3.10000000000000009E1	15	15	7.79606810214030510E-1 / 9.61430473762656845E1
3.10000000000000009E1	15	16	7.79367968395455968E-1 / 9.61072544013806507E1
3.10000000000000009E1	15	17	7.79129382741153975E-1 / 9.60713968411925734E1
3.10000000000000009E1	15	18	7.78891067901556511E-1 / 9.60354780350660953E1
3.10000000000000009E1	15	19	7.78653038414481102E-1 / 9.59995013291475630E1
3.10000000000000009E1	15	20	7.78415308704601383E-1 / 9.59634700763613679E1
3.10000000000000009E1	15	21	7.78177893082942873E-1 / 9.59273876364047418E1
3.10000000000000009E1	15	22	7.77940805746403985E-1 / 9.58912573757412190E1
3.10000000000000009E1	15	23	7.77704060777306605E-1 / 9.58550826675926082E1
3.10000000000000009E1	15	24	7.77467672142970390E-1 / 9.58188668919295949E1
3.10000000000000009E1	15	25	7.77231653695315128E-1 / 9.57826134354610659E1
3.10000000000000009E1	15	26	7.76996019170489838E-1 / 9.57463256916219407E1
3.10000000000000009E1	15	27	7.76760782188530285E-1 / 9.57100070605595832E1
3.10000000000000009E1	15	28	7.76525956253041105E-1 / 9.56736609491191281E1
3.10000000000000009E1	15	29	7.76291554750907942E-1 / 9.56372907708270859E1
3.10000000000000009E1	15	30	7.76057590952034815E-1 / 9.56008999458740050E1
3.10000000000000009E1	15	31	7.75824078009112039E-1 / 9.55644919010954474E1
3.10000000000000009E1	15	32	7.75591028957407946E-1 / 9.55280700699520047E1
3.10000000000000009E1	15	33	7.75358456714592670E-1 / 9.54916378925077325E1
3.10000000000000009E1	15	34	7.75126374080586711E-1 / 9.54551988154074849E1
3.10000000000000009E1	15	35	7.74894793737439258E-1 / 9.54187562918528265E1
3.10000000000000009E1	15	36	7.74663728249235017E-1 / 9.53823137815768618E1
3.10000000000000009E1	15	37	7.74433190062028043E-1 / 9.53458747508176074E1
3.10000000000000009E1	15	38	7.74203191503805765E-1 / 9.53094426722903876E1
3.10000000000000009E1	15	39	7.73973744784480466E-1 / 9.52730210251586840E1
3.10000000000000009E1	15	40	7.73744861995910416E-1 / 9.52366132950040623E1
3.10000000000000009E1	15	41	7.73516555111948456E-1 / 9.52002229737947836E1
3.10000000000000009E1	15	42	7.73288835988522738E-1 / 9.51638535598532087E1
3.10000000000000009E1	15	43	7.73061716363742324E-1 / 9.51275085578220292E1
3.10000000000000009E1	15	44	7.72835207858036188E-1 / 9.50911914786294332E1
3.10000000000000009E1	15	45	7.72609321974317886E-1 / 9.50549058394530277E1
3.10000000000000009E1	15	46	7.72384070098184061E-1 / 9.50186551636826771E1
3.10000000000000009E1	15	47	7.72159463498137466E-1 / 9.49824429808822224E1
3.10000000000000009E1	15	48	7.71935513325845335E-1 / 9.49462728267500644E1
3.10000000000000009E1	15	49	7.71712230616422090E-1 / 9.49101482430786980E1
3.10000000000000009E1	15	50	7.71489626288746955E-1 / 9.48740727777131454E1
3.10000000000000009E1	15	51	7.71267711145807766E-1 / 9.48380499845084302E1
3.10000000000000009E1	15	52	7.71046495875077920E-1 / 9.48020834232857013E1
3.10000000000000009E1	15	53	7.70825991048921555E-1 / 9.47661766597877708E1
3.10000000000000009E1	15	54	7.70606207125031251E-1 / 9.47303332656333197E1
3.10000000000000009E1	15	55	7.70387154446893430E-1 / 9.46945568182700548E1
3.10000000000000009E1	15	56	7.70168843244287604E-1 / 9.46588509009272272E1
3.10000000000000009E1	15	57	7.69951283633813865E-1 / 9.46232191025667291E1
3.10000000000000009E1	15	58	7.69734485619452879E-1 / 9.45876650178336575E1
3.10000000000000009E1	15	59	7.69518459093155904E-1 / 9.45521922470055287E1
3.10000000000000009E1	15	60	7.69303213835466337E-1 / 9.45168043959409054E1
3.10000000000000009E1	15	61	7.69088759516171816E-1 / 9.44815050760268704E1
3.10000000000000009E1	15	62	7.68875105694989092E-1 / 9.44462979041257178E1
3.10000000000000009E1	15	63	7.68662261822277948E-1 / 9.44111865025207386E1
3.10000000000000009E1	15	64	7.68450237239788869E-1 / 9.43761744988610651E1
3.10000000000000009E1	15	65	7.68239041181440729E-1 / 9.43412655261057509E1
3.10000000000000009E1	15	66	7.68028682774130544E-1 / 9.43064632224669808E1
3.10000000000000009E1	15	67	7.67819171038575199E-1 / 9.42717712313523215E1
3.10000000000000009E1	15	68	7.67610514890185236E-1 / 9.42371932013063685E1
3.10000000000000009E1	15	69	7.67402723139969023E-1 / 9.42027327859514507E1
3.10000000000000009E1	15	70	7.67195804495471378E-1 / 9.41683936439275548E1
3.10000000000000009E1	15	71	7.66989767561741775E-1 / 9.41341794388315023E1
3.10000000000000009E1	15	72	7.66784620842335674E-1 / 9.41000938391553987E1
3.10000000000000009E1	15	73	7.66580372740349070E-1 / 9.40661405182241950E1
3.10000000000000009E1	15	74	7.66377031559484223E-1 / 9.40323231541327331E1
3.10000000000000009E1	15	75	7.66174605505146999E-1 / 9.39986454296818508E1
3.10000000000000009E1	15	76	7.65973102685579299E-1 / 9.39651110323139704E1
3.10000000000000009E1	15	77	7.65772531113019550E-1 / 9.39317236540477474E1
3.10000000000000009E1	15	78	7.65572898704902105E-1 / 9.38984869914123266E1
3.10000000000000009E1	15	79	7.65374213285082394E-1 / 9.38654047453807650E1
3.10000000000000009E1	15	80	7.65176482585099826E-1 / 9.38324806213027429E1
3.10000000000000009E1	15	81	7.64979714245471065E-1 / 9.37997183288367253E1
3.10000000000000009E1	15	82	7.64783915817017146E-1 / 9.37671215818815185E1
3.10000000000000009E1	15	83	7.64589094762222388E-1 / 9.37346940985071519E1
3.10000000000000009E1	15	84	7.64395258456627147E-1 / 9.37024396008850680E1
3.10000000000000009E1	15	85	7.64202414190253521E-1 / 9.36703618152178663E1
3.10000000000000009E1	15	86	7.64010569169063292E-1 / 9.36384644716683745E1
3.10000000000000009E1	15	87	7.63819730516449802E-1 / 9.36067513042880961E1
3.10000000000000009E1	15	88	7.63629905274763043E-1 / 9.35752260509452682E1
3.10000000000000009E1	15	89	7.63441100406866102E-1 / 9.35438924532521199E1
3.10000000000000009E1	15	90	7.63253322797727485E-1 / 9.35127542564917924E1
3.10000000000000009E1	15	91	7.63066579256044797E-1 / 9.34818152095445143E1
3.10000000000000009E1	15	92	7.62880876515902440E-1 / 9.34510790648135448E1
3.10000000000000009E1	15	93	7.62696221238461725E-1 / 9.34205495781502115E1
3.10000000000000009E1	15	94	7.62512620013686870E-1 / 9.33902305087788065E1
3.10000000000000009E1	15	95	7.62330079362099955E-1 / 9.33601256192206996E1
3.10000000000000009E1	15	96	7.62148605736574325E-1 / 9.33302386752181157E1
3.10000000000000009E1	15	97	7.61968205524157138E-1 / 9.33005734456573954E1
3.10000000000000009E1	15	98	7.61788885047927700E-1 / 9.32711337024916354E1

level	number	indep(index, 1)	Power_contours[5, 15, ::]
3.10000000000000009E1	16	0	8.05966924626477343E-1 / 9.97050021678723297E1
3.10000000000000009E1	16	1	8.05752593383134652E-1 / 9.96759659320795421E1
3.10000000000000009E1	16	2	8.05537868823900638E-1 / 9.96469376299249276E1
3.10000000000000009E1	16	3	8.05322630088032021E-1 / 9.96179004771351018E1
3.10000000000000009E1	16	4	8.05106856872102661E-1 / 9.95888503909652023E1
3.10000000000000009E1	16	5	8.04890553985264923E-1 / 9.95597864672951083E1
3.10000000000000009E1	16	6	8.04673726261401256E-1 / 9.95307078016622881E1
3.10000000000000009E1	16	7	8.04456378559143026E-1 / 9.95016134892582294E1
3.10000000000000009E1	16	8	8.04238515761891293E-1 / 9.94725026249254896E1
3.10000000000000009E1	16	9	8.04020142777841862E-1 / 9.94433743031543926E1
3.10000000000000009E1	16	10	8.03801264540008020E-1 / 9.94142276180800089E1
3.10000000000000009E1	16	11	8.03581886006249313E-1 / 9.93850616634793482E1
3.10000000000000009E1	16	12	8.03362012159300143E-1 / 9.93558755327685006E1
3.10000000000000009E1	16	13	8.03141648006801034E-1 / 9.93266683190000066E1
3.10000000000000009E1	16	14	8.02920798581330963E-1 / 9.92974391148601931E1
3.10000000000000009E1	16	15	8.02699468940442706E-1 / 9.92681870126668287E1
3.10000000000000009E1	16	16	8.02477664166698901E-1 / 9.92389111043667249E1
3.10000000000000009E1	16	17	8.02255389367712191E-1 / 9.92096104815335522E1
3.10000000000000009E1	16	18	8.02032649676183773E-1 / 9.91802842353656722E1
3.10000000000000009E1	16	19	8.01809450249948164E-1 / 9.91509314566842548E1
3.10000000000000009E1	16	20	8.01585796272015827E-1 / 9.91215512359313600E1
3.10000000000000009E1	16	21	8.01361692950621318E-1 / 9.90921426631681967E1
3.10000000000000009E1	16	22	8.01137145519269467E-1 / 9.90627048280735423E1
3.10000000000000009E1	16	23	8.00912159236787957E-1 / 9.90332368199421786E1
3.10000000000000009E1	16	24	8.00686739387377244E-1 / 9.90037377276836317E1
3.10000000000000009E1	16	25	8.00460891280666509E-1 / 9.89742066398209097E1
3.10000000000000009E1	16	26	8.00234620251768902E-1 / 9.89446426444893135E1
3.10000000000000009E1	16	27	8.00007931661338745E-1 / 9.89150448294356011E1
3.10000000000000009E1	16	28	7.99780830895632455E-1 / 9.88854122820169934E1
3.10000000000000009E1	16	29	7.99553323366569924E-1 / 9.88557440892006589E1
3.10000000000000009E1	16	30	7.99325414511798193E-1 / 9.88260393375628610E1
3.10000000000000009E1	16	31	7.99097109794756122E-1 / 9.87962971132888335E1
3.10000000000000009E1	16	32	7.98868414704743568E-1 / 9.87665165021722302E1
3.10000000000000009E1	16	33	7.98639334756989250E-1 / 9.87366965896150894E1
3.10000000000000009E1	16	34	7.98409875492722332E-1 / 9.87068364606277981E1
3.10000000000000009E1	16	35	7.98180042479246765E-1 / 9.86769351998291810E1
3.10000000000000009E1	16	36	7.97949841310014030E-1 / 9.86469918914467669E1
3.10000000000000009E1	16	37	7.97719277604702270E-1 / 9.86170056193172329E1
3.10000000000000009E1	16	38	7.97488357009294369E-1 / 9.85869754668869192E1
3.10000000000000009E1	16	39	7.97257085196158144E-1 / 9.85569005172125046E1
3.10000000000000009E1	16	40	7.97025467864129844E-1 / 9.85267798529619832E1
3.10000000000000009E1	16	41	7.96793510738598254E-1 / 9.84966125564154993E1
3.10000000000000009E1	16	42	7.96561219571590939E-1 / 9.84663977094666265E1
3.10000000000000009E1	16	43	7.96328600141863330E-1 / 9.84361343936235933E1
3.10000000000000009E1	16	44	7.96095658254987715E-1 / 9.84058216900108107E1
3.10000000000000009E1	16	45	7.95862399743446769E-1 / 9.83754586793704355E1
3.10000000000000009E1	16	46	7.95628830466725212E-1 / 9.83450444420642178E1
3.10000000000000009E1	16	47	7.95394956311408574E-1 / 9.83145780580753481E1
3.10000000000000009E1	16	48	7.95160783191278853E-1 / 9.82840586070106248E1
3.10000000000000009E1	16	49	7.94926317047414521E-1 / 9.82534851681026744E1
3.10000000000000009E1	16	50	7.94691563848292404E-1 / 9.82228568202124208E1
3.10000000000000009E1	16	51	7.94456529589890437E-1 / 9.81921726418316254E1
3.10000000000000009E1	16	52	7.94221220295793096E-1 / 9.81614317110857471E1
3.10000000000000009E1	16	53	7.93985642017298332E-1 / 9.81306331057367132E1
3.10000000000000009E1	16	54	7.93749800833526997E-1 / 9.80997759031861882E1
3.10000000000000009E1	16	55	7.93513702851532354E-1 / 9.80688591804787357E1
3.10000000000000009E1	16	56	7.93277354206414120E-1 / 9.80378820143053176E1
3.10000000000000009E1	16	57	7.93040761061431887E-1 / 9.80068434810069000E1
3.10000000000000009E1	16	58	7.92803929608121827E-1 / 9.79757426565782730E1
3.10000000000000009E1	16	59	7.92566866066415354E-1 / 9.79445786166720467E1
3.10000000000000009E1	16	60	7.92329576684757519E-1 / 9.79133504366027729E1
3.10000000000000009E1	16	61	7.92092067740230910E-1 / 9.78820571913513504E1
3.10000000000000009E1	16	62	7.91854345538677507E-1 / 9.78506979555694834E1
3.10000000000000009E1	16	63	7.91616416414825164E-1 / 9.78192718035845132E1
3.10000000000000009E1	16	64	7.91378286732415148E-1 / 9.77877778094041972E1
3.10000000000000009E1	16	65	7.91139962884330217E-1 / 9.77562150467219126E1
3.10000000000000009E1	16	66	7.90901451292726509E-1 / 9.77245825889218622E1
3.10000000000000009E1	16	67	7.90662758409165889E-1 / 9.76928795090847046E1
3.10000000000000009E1	16	68	7.90423890714751032E-1 / 9.76611048799930614E1
3.10000000000000009E1	16	69	7.90184854720261232E-1 / 9.76292577741374856E1
3.10000000000000009E1	16	70	7.89945656966290954E-1 / 9.75973372637225367E1
3.10000000000000009E1	16	71	7.89706304023389372E-1 / 9.75653424206730513E1
3.10000000000000009E1	16	72	7.89466802492203001E-1 / 9.75332723166406268E1
3.10000000000000009E1	16	73	7.89227159003618617E-1 / 9.75011260230103360E1
3.10000000000000009E1	16	74	7.88987380218909351E-1 / 9.74689026109075840E1
3.10000000000000009E1	16	75	7.88747472829880714E-1 / 9.74366011512051955E1
3.10000000000000009E1	16	76	7.88507443559020604E-1 / 9.74042207145308225E1
3.10000000000000009E1	16	77	7.88267299159650126E-1 / 9.73717603712743696E1
3.10000000000000009E1	16	78	7.88027046416074306E-1 / 9.73392191915958094E1
3.10000000000000009E1	16	79	7.87786692143739398E-1 / 9.73065962454331057E1
3.10000000000000009E1	16	80	7.87546243189385820E-1 / 9.72738906025103844E1
3.10000000000000009E1	16	81	7.87305706431208030E-1 / 9.72411013323463891E1
3.10000000000000009E1	16	82	7.87065088779012889E-1 / 9.72082275042630428E1
3.10000000000000009E1	16	83	7.86824397174381929E-1 / 9.71752681873942947E1
3.10000000000000009E1	16	84	7.86583638590833267E-1 / 9.71422224506952681E1
3.10000000000000009E1	16	85	7.86342820033986900E-1 / 9.71090893629514618E1
3.10000000000000009E1	16	86	7.86101948541731321E-1 / 9.70758679927883961E1
3.10000000000000009E1	16	87	7.85861031184391479E-1 / 9.70425574086812581E1
3.10000000000000009E1	16	88	7.85620075064898504E-1 / 9.70091566789650095E1
3.10000000000000009E1	16	89	7.85379087318961844E-1 / 9.69756648718445291E1
3.10000000000000009E1	16	90	7.85138075115241829E-1 / 9.69420810554051826E1
3.10000000000000009E1	16	91	7.84897045655525538E-1 / 9.69084042976234983E1
3.10000000000000009E1	16	92	7.84656006174902743E-1 / 9.68746336663781094E1
3.10000000000000009E1	16	93	7.84414963941944166E-1 / 9.68407682294609984E1
3.10000000000000009E1	16	94	7.84173926258882847E-1 / 9.68068070545889547E1
3.10000000000000009E1	16	95	7.83932900461793647E-1 / 9.67727492094152453E1
3.10000000000000009E1	16	96	7.83691893920779492E-1 / 9.67385937615416047E1
3.10000000000000009E1	16	97	7.83450914040152657E-1 / 9.67043397785304215E1
3.10000000000000009E1	16	98	7.83209968258625455E-1 / 9.66699863279172256E1

level	number	indep(index, 1)	Power_contours[5, 16, ::]
3.10000000000000009E1	17	0	8.52116579969171184E-1 / 1.05555533123781520E2
3.10000000000000009E1	17	1	8.51075655822718602E-1 / 1.05441050309599738E2
3.10000000000000009E1	17	2	8.50054497970727674E-1 / 1.05328058526383739E2
3.10000000000000009E1	17	3	8.49052790790834955E-1 / 1.05216552728269042E2
3.10000000000000009E1	17	4	8.48070222035561549E-1 / 1.05106527510970271E2
3.10000000000000009E1	17	5	8.47106482809871331E-1 / 1.04997977116950292E2
3.10000000000000009E1	17	6	8.46161267547470963E-1 / 1.04890895440633769E2
3.10000000000000009E1	17	7	8.45234273985895435E-1 / 1.04785276033659347E2
3.10000000000000009E1	17	8	8.44325203140422786E-1 / 1.04681112110165331E2
3.10000000000000009E1	17	9	8.43433759276861394E-1 / 1.04578396552103658E2
3.10000000000000009E1	17	10	8.42559649883256689E-1 / 1.04477121914577276E2
3.10000000000000009E1	17	11	8.41702585640558887E-1 / 1.04377280431195740E2
3.10000000000000009E1	17	12	8.40862280392294004E-1 / 1.04278864019444795E2
3.10000000000000009E1	17	13	8.40038451113289497E-1 / 1.04181864286064974E2
3.10000000000000009E1	17	14	8.39230817877489699E-1 / 1.04086272532435165E2
3.10000000000000009E1	17	15	8.38439103824910070E-1 / 1.03992079759956413E2
3.10000000000000009E1	17	16	8.37663035127775046E-1 / 1.03899276675432484E2
3.10000000000000009E1	17	17	8.36902340955876944E-1 / 1.03807853696442765E2
3.10000000000000009E1	17	18	8.36156753441206746E-1 / 1.03717800956703665E2
3.10000000000000009E1	17	19	8.35426007641892809E-1 / 1.03629108311415452E2
3.10000000000000009E1	17	20	8.34709841505493344E-1 / 1.03541765342590142E2
3.10000000000000009E1	17	21	8.34007995831685989E-1 / 1.03455761364357679E2
3.10000000000000009E1	17	22	8.33320214234392687E-1 / 1.03371085428247156E2
3.10000000000000009E1	17	23	8.32646243103383732E-1 / 1.03287726328439522E2
3.10000000000000009E1	17	24	8.31985831565402023E-1 / 1.03205672606989274E2
3.10000000000000009E1	17	25	8.31338731444843404E-1 / 1.03124912559012216E2
3.10000000000000009E1	17	26	8.30704697224041766E-1 / 1.03045434237836231E2
3.10000000000000009E1	17	27	8.30083486003188753E-1 / 1.02967225460112921E2
3.10000000000000009E1	17	28	8.29474857459932124E-1 / 1.02890273810887622E2
3.10000000000000009E1	17	29	8.28878573808690078E-1 / 1.02814566648624961E2
3.10000000000000009E1	17	30	8.28294399759718125E-1 / 1.02740091110188514E2
3.10000000000000009E1	17	31	8.27722102477966715E-1 / 1.02666834115771755E2
3.10000000000000009E1	17	32	8.27161451541765480E-1 / 1.02594782373778637E2
3.10000000000000009E1	17	33	8.26612218901368578E-1 / 1.02523922385652022E2
3.10000000000000009E1	17	34	8.26074178837399486E-1 / 1.02454240450647882E2
3.10000000000000009E1	17	35	8.25547107919225098E-1 / 1.02385722670553880E2
3.10000000000000009E1	17	36	8.25030784963296959E-1 / 1.02318354954350244E2
3.10000000000000009E1	17	37	8.24524990991491613E-1 / 1.02252123022812369E2
3.10000000000000009E1	17	38	8.24029509189480258E-1 / 1.02187012413052569E2
3.10000000000000009E1	17	39	8.23544124865162885E-1 / 1.02123008483000599E2
3.10000000000000009E1	17	40	8.23068625407195320E-1 / 1.02060096415821411E2
3.10000000000000009E1	17	41	8.22602800243641497E-1 / 1.01998261224268671E2
3.10000000000000009E1	17	42	8.22146440800779388E-1 / 1.01937487754973377E2
3.10000000000000009E1	17	43	8.21699340462090433E-1 / 1.01877760692666630E2
3.10000000000000009E1	17	44	8.21261294527458929E-1 / 1.01819064564335049E2
3.10000000000000009E1	17	45	8.20832100172612833E-1 / 1.01761383743308675E2
3.10000000000000009E1	17	46	8.20411556408829057E-1 / 1.01704702453279960E2
3.10000000000000009E1	17	47	8.19999464042931514E-1 / 1.01649004772253626E2
3.10000000000000009E1	17	48	8.19595625637607306E-1 / 1.01594274636426185E2
3.10000000000000009E1	17	49	8.19199845472066634E-1 / 1.01540495843995004E2
3.10000000000000009E1	17	50	8.18811929503067759E-1 / 1.01487652058895939E2
3.10000000000000009E1	17	51	8.18431685326335767E-1 / 1.01435726814469218E2
3.10000000000000009E1	17	52	8.18058922138393108E-1 / 1.01384703517053087E2
3.10000000000000009E1	17	53	8.17693450698827107E-1 / 1.01334565449504543E2
3.10000000000000009E1	17	54	8.17335083293015252E-1 / 1.01285295774647333E2
3.10000000000000009E1	17	55	8.16983633695330091E-1 / 1.01236877538646075E2
3.10000000000000009E1	17	56	8.16638917132842224E-1 / 1.01189293674307068E2
3.10000000000000009E1	17	57	8.16300750249544294E-1 / 1.01142527004304483E2
3.10000000000000009E1	17	58	8.15968951071111448E-1 / 1.01096560244332823E2
3.10000000000000009E1	17	59	8.15643338970220810E-1 / 1.01051376006184523E2
3.10000000000000009E1	17	60	8.15323734632444719E-1 / 1.01006956800752934E2
3.10000000000000009E1	17	61	8.15009960022737268E-1 / 1.00963285040960526E2
3.10000000000000009E1	17	62	8.14701838352530316E-1 / 1.00920343044611927E2
3.10000000000000009E1	17	63	8.14399194047455843E-1 / 1.00878113037172090E2
3.10000000000000009E1	17	64	8.14101852715708496E-1 / 1.00836577154469009E2
3.10000000000000009E1	17	65	8.13809641117066640E-1 / 1.00795717445321320E2
3.10000000000000009E1	17	66	8.13522387132585578E-1 / 1.00755515874090618E2
3.10000000000000009E1	17	67	8.13239919734975025E-1 / 1.00715954323158252E2
3.10000000000000009E1	17	68	8.12962068959677708E-1 / 1.00677014595326897E2
3.10000000000000009E1	17	69	8.12688665876660998E-1 / 1.00638678416146599E2
3.10000000000000009E1	17	70	8.12419542562935426E-1 / 1.00600927436165688E2
3.10000000000000009E1	17	71	8.12154532075808966E-1 / 1.00563743233105951E2
3.10000000000000009E1	17	72	8.11893468426894849E-1 / 1.00527107313962927E2
3.10000000000000009E1	17	73	8.11636186556879657E-1 / 1.00491001117030443E2
3.10000000000000009E1	17	74	8.11382522311063425E-1 / 1.00455406013850324E2
3.10000000000000009E1	17	75	8.11132312415687018E-1 / 1.00420303311086601E2
3.10000000000000009E1	17	76	8.10885394455048925E-1 / 1.00385674252324786E2
3.10000000000000009E1	17	77	8.10641606849430829E-1 / 1.00351500019796025E2
3.10000000000000009E1	17	78	8.10400788833831953E-1 / 1.00317761736026112E2
3.10000000000000009E1	17	79	8.10162780437531538E-1 / 1.00284440465409941E2
3.10000000000000009E1	17	80	8.09927422464478042E-1 / 1.00251517215710573E2
3.10000000000000009E1	17	81	8.09694556474523708E-1 / 1.00218972939484230E2
3.10000000000000009E1	17	82	8.09464024765503964E-1 / 1.00186788535430038E2
3.10000000000000009E1	17	83	8.09235670356176051E-1 / 1.00154944849665428E2
3.10000000000000009E1	17	84	8.09009336970021664E-1 / 1.00123422676927132E2
3.10000000000000009E1	17	85	8.08784869019921615E-1 / 1.00092202761697568E2
3.10000000000000009E1	17	86	8.08562111593710142E-1 / 1.00061265799257071E2
3.10000000000000009E1	17	87	8.08340910440615268E-1 / 1.00030592436661836E2
3.10000000000000009E1	17	88	8.08121111958594440E-1 / 1.00000163273647824E2
3.10000000000000009E1	17	89	8.07902563182565991E-1 / 9.99699588634604197E1
3.10000000000000009E1	17	90	8.07685111773551867E-1 / 9.99399597136103779E1
3.10000000000000009E1	17	91	8.07468606008730561E-1 / 9.99101462865558254E1
3.10000000000000009E1	17	92	8.07252894772408069E-1 / 9.98804990003104720E1
3.10000000000000009E1	17	93	8.07037827547916109E-1 / 9.98509982289781561E1
3.10000000000000009E1	17	94	8.06823254410439716E-1 / 9.98216243032139161E1
3.10000000000000009E1	17	95	8.06609026020781528E-1 / 9.97923575106113425E1
3.10000000000000009E1	17	96	8.06394993620067524E-1 / 9.97631780960168335E1
3.10000000000000009E1	17	97	8.06181009025402595E-1 / 9.97340662617702023E1
3.10000000000000009E1	17	98	8.05966924626477343E-1 / 9.97050021678723297E1

level	number	indep(index, 1)	Power_contours[6, 0, ::]
3.20000000000000018E1	1	0	3.64956231667827691E-1 / 1.10267193536648334E2
3.20000000000000018E1	1	1	3.65018267575091926E-1 / 1.10398358382295392E2
3.20000000000000018E1	1	2	3.65085969356088924E-1 / 1.10531331051496440E2
3.20000000000000018E1	1	3	3.65159446022572221E-1 / 1.10666135371938834E2
3.20000000000000018E1	1	4	3.65238809357761873E-1 / 1.10802794877776289E2
3.20000000000000018E1	1	5	3.65324173962639698E-1 / 1.10941332798941694E2
3.20000000000000018E1	1	6	3.65415657302197694E-1 / 1.11081772050218097E2
3.20000000000000018E1	1	7	3.65513379751596545E-1 / 1.11224135220067533E2
3.20000000000000018E1	1	8	3.65617464642183165E-1 / 1.11368444559216950E2
3.20000000000000018E1	1	9	3.65728038307318704E-1 / 1.11514721969000230E2
3.20000000000000018E1	1	10	3.65845230127966303E-1 / 1.11662988989457124E2
3.20000000000000018E1	1	11	3.65969172577982560E-1 / 1.11813266787189192E2
3.20000000000000018E1	1	12	3.66100001269062503E-1 / 1.11965576142973799E2
3.20000000000000018E1	1	13	3.66237854995279832E-1 / 1.12119937439137596E2
3.20000000000000018E1	1	14	3.66382875777164152E-1 / 1.12276370646691759E2
3.20000000000000018E1	1	15	3.66535208905259191E-1 / 1.12434895312231076E2
3.20000000000000018E1	1	16	3.66695002983098606E-1 / 1.12595530544600519E2
3.20000000000000018E1	1	17	3.66862409969539982E-1 / 1.12758295001332742E2
3.20000000000000018E1	1	18	3.67037585220391760E-1 / 1.12923206874861037E2
3.20000000000000018E1	1	19	3.67220687529270062E-1 / 1.13090283878512876E2
3.20000000000000018E1	1	20	3.67411879167618194E-1 / 1.13259543232289728E2
3.20000000000000018E1	1	21	3.67611325923821886E-1 / 1.13431001648439844E2
3.20000000000000018E1	1	22	3.67819197141351184E-1 / 1.13604675316831139E2
3.20000000000000018E1	1	23	3.68035665755859887E-1 / 1.13780579890132261E2
3.20000000000000018E1	1	24	3.68260908331169734E-1 / 1.13958730468811154E2
3.20000000000000018E1	1	25	3.68738439967856380E-1 / 1.14321827191963532E2

level	number	indep(index, 1)	Power_contours[6, 1, ::]
3.20000000000000018E1	2	0	3.76703577097177700E-1 / 1.01836787247016280E2
3.20000000000000018E1	2	1	3.76452720633363835E-1 / 1.01914657937043063E2
3.20000000000000018E1	2	2	3.76203857475423131E-1 / 1.01992497920449376E2
3.20000000000000018E1	2	3	3.75957019390600999E-1 / 1.02070295829149904E2
3.20000000000000018E1	2	4	3.75712237764351986E-1 / 1.02148040239418658E2
3.20000000000000018E1	2	5	3.75469543600354960E-1 / 1.02225719672561555E2
3.20000000000000018E1	2	6	3.75228967520686085E-1 / 1.02303322595614610E2
3.20000000000000018E1	2	7	3.74990539766148334E-1 / 1.02380837422067783E2
3.20000000000000018E1	2	8	3.74754290196760564E-1 / 1.02458252512613646E2
3.20000000000000018E1	2	9	3.74520248292408908E-1 / 1.02535556175921316E2
3.20000000000000018E1	2	10	3.74288443153660166E-1 / 1.02612736669434890E2
3.20000000000000018E1	2	11	3.74058903502739604E-1 / 1.02689782200196511E2
3.20000000000000018E1	2	12	3.73831657684676699E-1 / 1.02766680925693321E2
3.20000000000000018E1	2	13	3.73606733668616409E-1 / 1.02843420954728670E2
3.20000000000000018E1	2	14	3.73384159049302156E-1 / 1.02919990348316426E2
3.20000000000000018E1	2	15	3.73163961048728154E-1 / 1.02996377120599103E2
3.20000000000000018E1	2	16	3.72946166517964972E-1 / 1.03072569239788492E2
3.20000000000000018E1	2	17	3.72730801939158418E-1 / 1.03148554629129241E2
3.20000000000000018E1	2	18	3.72517893427704072E-1 / 1.03224321167884581E2
3.20000000000000018E1	2	19	3.72307466734598469E-1 / 1.03299856692344028E2
3.20000000000000018E1	2	20	3.72099547248967610E-1 / 1.03375148996852873E2
