level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.10000000000000009E1	53	88	5.10458661368792566E-1 / 2.06385458401357891E1
1.10000000000000009E1	53	89	5.10671963382915095E-1 / 2.06813879562948744E1
1.10000000000000009E1	53	90	5.10885018033601490E-1 / 2.07243937483056184E1
1.10000000000000009E1	53	91	5.11097841084771254E-1 / 2.07675705255012177E1
1.10000000000000009E1	53	92	5.11310448514633720E-1 / 2.08109255807731852E1
1.10000000000000009E1	53	93	5.11522856517623126E-1 / 2.08544661905405748E1
1.10000000000000009E1	53	94	5.11735081506415845E-1 / 2.08981996147134019E1
1.10000000000000009E1	53	95	5.11947140114024890E-1 / 2.09421330966504060E1
1.10000000000000009E1	53	96	5.12159049195974792E-1 / 2.09862738631108714E1
1.10000000000000009E1	53	97	5.12370825832554644E-1 / 2.10306291242004928E1
1.10000000000000009E1	53	98	5.12582487331150638E-1 / 2.10752060733113256E1
level	number	indep(index, 1)	GainTransducerContours[3, 53, ::]
1.10000000000000009E1	54	0	4.64585139267403946E-1 / 1.03897720105189117E1
1.10000000000000009E1	54	1	4.64792124877318269E-1 / 1.04412625826699412E1
1.10000000000000009E1	54	2	4.65000110296366387E-1 / 1.04932531857998113E1
1.10000000000000009E1	54	3	4.65209148168296416E-1 / 1.05457559426758896E1
1.10000000000000009E1	54	4	4.65419291631792209E-1 / 1.05987829262704558E1
1.10000000000000009E1	54	5	4.65630594329212055E-1 / 1.06523461588922785E1
1.10000000000000009E1	54	6	4.65843110415506345E-1 / 1.07064576112869547E1
1.10000000000000009E1	54	7	4.66056884785627012E-1 / 1.07611252338343610E1
1.10000000000000009E1	54	8	4.66271923489891105E-1 / 1.08163410758971201E1
1.10000000000000009E1	54	9	4.66488222644677464E-1 / 1.08720932309569407E1
1.10000000000000009E1	54	10	4.66705778144048811E-1 / 1.09283698108235461E1
1.10000000000000009E1	54	11	4.66924585651194057E-1 / 1.09851589460620547E1
1.10000000000000009E1	54	12	4.67144640590073390E-1 / 1.10424487864207554E1
1.10000000000000009E1	54	13	4.67365938137265768E-1 / 1.11002275012591922E1
1.10000000000000009E1	54	14	4.67588473214019551E-1 / 1.11584832799763856E1
1.10000000000000009E1	54	15	4.67812240478505270E-1 / 1.12172043324390036E1
1.10000000000000009E1	54	16	4.68037234318270023E-1 / 1.12763788894094152E1
1.10000000000000009E1	54	17	4.68263448842893926E-1 / 1.13359952029733480E1
1.10000000000000009E1	54	18	4.68490877876847911E-1 / 1.13960415469670373E1
1.10000000000000009E1	54	19	4.68719514952551197E-1 / 1.14565062174036392E1
1.10000000000000009E1	54	20	4.68949353303630634E-1 / 1.15173775328987293E1
1.10000000000000009E1	54	21	4.69180385858379001E-1 / 1.15786438350946752E1
1.10000000000000009E1	54	22	4.69412605233413061E-1 / 1.16402934890836773E1
1.10000000000000009E1	54	23	4.69646003727530381E-1 / 1.17023148838292412E1
1.10000000000000009E1	54	24	4.69880573315764583E-1 / 1.17646964325858594E1
1.10000000000000009E1	54	25	4.70116305643638555E-1 / 1.18274265733167172E1
1.10000000000000009E1	54	26	4.70353192021614674E-1 / 1.18904937691090984E1
1.10000000000000009E1	54	27	4.70591223419742377E-1 / 1.19538865085873036E1
1.10000000000000009E1	54	28	4.70830390462500414E-1 / 1.20175933063228824E1
1.10000000000000009E1	54	29	4.71070683423835845E-1 / 1.20816027032417739E1
1.10000000000000009E1	54	30	4.71312092222396739E-1 / 1.21459032670283040E1
1.10000000000000009E1	54	31	4.71554606416959565E-1 / 1.22104835925255828E1
1.10000000000000009E1	54	32	4.71798215202049498E-1 / 1.22753323021321892E1
1.10000000000000009E1	54	33	4.72042907403752565E-1 / 1.23404380461948171E1
1.10000000000000009E1	54	34	4.72288671475721245E-1 / 1.24057895033965582E1
1.10000000000000009E1	54	35	4.72535495495368973E-1 / 1.24713753811407102E1
1.10000000000000009E1	54	36	4.72783367160256063E-1 / 1.25371844159296386E1
1.10000000000000009E1	54	37	4.73032273784664081E-1 / 1.26032053737385885E1
1.10000000000000009E1	54	38	4.73282202296359245E-1 / 1.26694270503840811E1
1.10000000000000009E1	54	39	4.73533139233542855E-1 / 1.27358382718866170E1
1.10000000000000009E1	54	40	4.73785070741988079E-1 / 1.28024278948274950E1
1.10000000000000009E1	54	41	4.74037982572362360E-1 / 1.28691848066993320E1
1.10000000000000009E1	54	42	4.74291860077735183E-1 / 1.29360979262501741E1
1.10000000000000009E1	54	43	4.74546688211268464E-1 / 1.30031562038207360E1
1.10000000000000009E1	54	44	4.74802451524089442E-1 / 1.30703486216747256E1
1.10000000000000009E1	54	45	4.75059134163346819E-1 / 1.31376641943216832E1
1.10000000000000009E1	54	46	4.75316719870444615E-1 / 1.32050919688324120E1
1.10000000000000009E1	54	47	4.75575191979458456E-1 / 1.32726210251463894E1
1.10000000000000009E1	54	48	4.75834533415727279E-1 / 1.33402404763711635E1
1.10000000000000009E1	54	49	4.76094726694624892E-1 / 1.34079394690732778E1
1.10000000000000009E1	54	50	4.76355753920505176E-1 / 1.34757071835605968E1
1.10000000000000009E1	54	51	4.76617596785824293E-1 / 1.35435328341556449E1
1.10000000000000009E1	54	52	4.76880236570435212E-1 / 1.36114056694598529E1
1.10000000000000009E1	54	53	4.77143654141055151E-1 / 1.36793149726082630E1
1.10000000000000009E1	54	54	4.77407829950904627E-1 / 1.37472500615146842E1
1.10000000000000009E1	54	55	4.77672744039515962E-1 / 1.38152002891067793E1
1.10000000000000009E1	54	56	4.77938376032711520E-1 / 1.38831550435510653E1
1.10000000000000009E1	54	57	4.78204705142748665E-1 / 1.39511037484674838E1
1.10000000000000009E1	54	58	4.78471710168631770E-1 / 1.40190358631332712E1
1.10000000000000009E1	54	59	4.78739369496588196E-1 / 1.40869408826760245E1
1.10000000000000009E1	54	60	4.79007661100710003E-1 / 1.41548083382555800E1
1.10000000000000009E1	54	61	4.79276562543755080E-1 / 1.42226277972346238E1
1.10000000000000009E1	54	62	4.79546050978113136E-1 / 1.42903888633376974E1
1.10000000000000009E1	54	63	4.79816103146927553E-1 / 1.43580811767985006E1
1.10000000000000009E1	54	64	4.80086695385379159E-1 / 1.44256944144951738E1
1.10000000000000009E1	54	65	4.80357803622124102E-1 / 1.44932182900734641E1
1.10000000000000009E1	54	66	4.80629403380890530E-1 / 1.45606425540574635E1
1.10000000000000009E1	54	67	4.80901469782226521E-1 / 1.46279569939478682E1
1.10000000000000009E1	54	68	4.81173977545403186E-1 / 1.46951514343074296E1
1.10000000000000009E1	54	69	4.81446900990469295E-1 / 1.47622157368335261E1
1.10000000000000009E1	54	70	4.81720214040454664E-1 / 1.48291398004176456E1
1.10000000000000009E1	54	71	4.81993890223724097E-1 / 1.48959135611915894E1
1.10000000000000009E1	54	72	4.82267902676477611E-1 / 1.49625269925602900E1
1.10000000000000009E1	54	73	4.82542224145398357E-1 / 1.50289701052209934E1
1.10000000000000009E1	54	74	4.82816826990443104E-1 / 1.50952329471688107E1
1.10000000000000009E1	54	75	4.83091683187777932E-1 / 1.51613056036883354E1
1.10000000000000009E1	54	76	4.83366764332855325E-1 / 1.52271781973312637E1
1.10000000000000009E1	54	77	4.83642041643631249E-1 / 1.52928408878799571E1
1.10000000000000009E1	54	78	4.83917485963922722E-1 / 1.53582838722966475E1
1.10000000000000009E1	54	79	4.84193067766902274E-1 / 1.54234973846583689E1
1.10000000000000009E1	54	80	4.84468757158729080E-1 / 1.54884716960773394E1
1.10000000000000009E1	54	81	4.84744523882315814E-1 / 1.55531971146067916E1
1.10000000000000009E1	54	82	4.85020337321228645E-1 / 1.56176639851321197E1
1.10000000000000009E1	54	83	4.85296166503719917E-1 / 1.56818626892472768E1
1.10000000000000009E1	54	84	4.85571980106892287E-1 / 1.57457836451162470E1
1.10000000000000009E1	54	85	4.85847746460992802E-1 / 1.58094173073196154E1
1.10000000000000009E1	54	86	4.86123433553834339E-1 / 1.58727541666862160E1
1.10000000000000009E1	54	87	4.86399009035346364E-1 / 1.59357847501095096E1
1.10000000000000009E1	54	88	4.86674440222248794E-1 / 1.59984996203490448E1
1.10000000000000009E1	54	89	4.86949694102854558E-1 / 1.60608893758165716E1
1.10000000000000009E1	54	90	4.87224737341991165E-1 / 1.61229446503469953E1
1.10000000000000009E1	54	91	4.87499536286047963E-1 / 1.61846561129540190E1
1.10000000000000009E1	54	92	4.87774056968142666E-1 / 1.62460144675705420E1
1.10000000000000009E1	54	93	4.88048265113408686E-1 / 1.63070104527736204E1
1.10000000000000009E1	54	94	4.88322126144400048E-1 / 1.63676348414941186E1
1.10000000000000009E1	54	95	4.88595605186615156E-1 / 1.64278784407110057E1
1.10000000000000009E1	54	96	4.88868667074135654E-1 / 1.64877320911302006E1
1.10000000000000009E1	54	97	4.89141276355381738E-1 / 1.65471866668480594E1
1.10000000000000009E1	54	98	4.89413397298981145E-1 / 1.66062330749994724E1
level	number	indep(index, 1)	GainTransducerContours[3, 54, ::]
1.10000000000000009E1	55	0	4.42233793860525815E-1 / 5.63784162438955239E0
1.10000000000000009E1	55	1	4.42535299009716887E-1 / 5.70578502617108185E0
1.10000000000000009E1	55	2	4.42834807934785779E-1 / 5.77291991983733954E0
1.10000000000000009E1	55	3	4.43132241499925073E-1 / 5.83923236265707324E0
1.10000000000000009E1	55	4	4.43427520264552211E-1 / 5.90470846762131885E0
1.10000000000000009E1	55	5	4.43720579704661233E-1 / 5.96933950937270996E0
1.10000000000000009E1	55	6	4.44011416194596720E-1 / 6.03313720191905034E0
1.10000000000000009E1	55	7	4.44300042012906093E-1 / 6.09611829635468361E0
1.10000000000000009E1	55	8	4.44586470210104601E-1 / 6.15829946273470252E0
1.10000000000000009E1	55	9	4.44870714590989369E-1 / 6.21969729122653181E0
1.10000000000000009E1	55	10	4.45152789697364337E-1 / 6.28032829325918218E0
1.10000000000000009E1	55	11	4.45432710791173836E-1 / 6.34020890266912751E0
1.10000000000000009E1	55	12	4.45710493838038335E-1 / 6.39935547684175088E0
1.10000000000000009E1	55	13	4.45986155491189962E-1 / 6.45778429784738339E0
1.10000000000000009E1	55	14	4.46259713075801390E-1 / 6.51551157357098099E0
1.10000000000000009E1	55	15	4.46531184573705886E-1 / 6.57255343883457943E0
1.10000000000000009E1	55	16	4.46800588608504423E-1 / 6.62892595651161365E0
1.10000000000000009E1	55	17	4.47067944431053022E-1 / 6.68464511863233923E0
1.10000000000000009E1	55	18	4.47333271905330232E-1 / 6.73972684747953732E0
1.10000000000000009E1	55	19	4.47596591494678453E-1 / 6.79418699667379222E0
1.10000000000000009E1	55	20	4.47857924248414907E-1 / 6.84804135224759847E0
1.10000000000000009E1	55	21	4.48117291788811478E-1 / 6.90130563370764616E0
1.10000000000000009E1	55	22	4.48374716298435150E-1 / 6.95399549508462655E0
1.10000000000000009E1	55	23	4.48630220507850641E-1 / 7.00612652596996099E0
1.10000000000000009E1	55	24	4.48883827683676806E-1 / 7.05771425253883766E0
1.10000000000000009E1	55	25	4.49135561616996881E-1 / 7.10877413855903306E0
1.10000000000000009E1	55	26	4.49385446612117523E-1 / 7.15932158638496308E0
1.10000000000000009E1	55	27	4.49633507475673788E-1 / 7.20937193793646358E0
1.10000000000000009E1	55	28	4.49879769506076510E-1 / 7.25894047566181921E0
1.10000000000000009E1	55	29	4.50124258483298334E-1 / 7.30804242348460065E0
1.10000000000000009E1	55	30	4.50367000658998062E-1 / 7.35669294773380766E0
1.10000000000000009E1	55	31	4.50608022746976111E-1 / 7.40490715805699384E0
1.10000000000000009E1	55	32	4.50847351913960814E-1 / 7.45270010831590568E0
1.10000000000000009E1	55	33	4.51085015770721931E-1 / 7.50008679746428797E0
1.10000000000000009E1	55	34	4.51321042363509406E-1 / 7.54708217040747353E0
1.10000000000000009E1	55	35	4.51555460165811962E-1 / 7.59370111884344734E0
1.10000000000000009E1	55	36	4.51788298070435612E-1 / 7.63995848208502437E0
1.10000000000000009E1	55	37	4.52019585381898992E-1 / 7.68586904786283487E0
1.10000000000000009E1	55	38	4.52249351809139810E-1 / 7.73144755310884602E0
1.10000000000000009E1	55	39	4.52477627458534926E-1 / 7.77670868472009058E0
1.10000000000000009E1	55	40	4.52704442827226305E-1 / 7.82166708030238222E0
1.10000000000000009E1	55	41	4.52929828796755274E-1 / 7.86633732889367998E0
1.10000000000000009E1	55	42	4.53153816626997674E-1 / 7.91073397166696335E0
1.10000000000000009E1	55	43	4.53376437950402433E-1 / 7.95487150261226983E0
1.10000000000000009E1	55	44	4.53597724766527222E-1 / 7.99876436919774214E0
1.10000000000000009E1	55	45	4.53817709436871031E-1 / 8.04242697300943199E0
1.10000000000000009E1	55	46	4.54036424680001716E-1 / 8.08587367036964544E0
1.10000000000000009E1	55	47	4.54253903566974238E-1 / 8.12911877293366913E0
1.10000000000000009E1	55	48	4.54470179517039963E-1 / 8.17217654826460382E0
1.10000000000000009E1	55	49	4.54685286293642665E-1 / 8.21506122038624831E0
1.10000000000000009E1	55	50	4.54899258000701323E-1 / 8.25778697031366526E0
1.10000000000000009E1	55	51	4.55112129079175443E-1 / 8.30036793656145910E0
1.10000000000000009E1	55	52	4.55323934303912736E-1 / 8.34281821562943016E0
1.10000000000000009E1	55	53	4.55534708780776043E-1 / 8.38515186246554123E0
1.10000000000000009E1	55	54	4.55744487944048338E-1 / 8.42738289090598869E0
1.10000000000000009E1	55	55	4.55953307554112808E-1 / 8.46952527409222711E0
1.10000000000000009E1	55	56	4.56161203695407913E-1 / 8.51159294486481777E0
1.10000000000000009E1	55	57	4.56368212774653159E-1 / 8.55359979613393051E0
1.10000000000000009E1	55	58	4.56574371519346212E-1 / 8.59555968122634617E0
1.10000000000000009E1	55	59	4.56779716976527350E-1 / 8.63748641420884411E0
1.10000000000000009E1	55	60	4.56984286511811799E-1 / 8.67939377018777591E0
1.10000000000000009E1	55	61	4.57188117808685135E-1 / 8.72129548558478795E0
1.10000000000000009E1	55	62	4.57391248868063283E-1 / 8.76320525838840325E0
1.10000000000000009E1	55	63	4.57593718008112216E-1 / 8.80513674838149640E0
1.10000000000000009E1	55	64	4.57795563864329580E-1 / 8.84710357734434005E0
1.10000000000000009E1	55	65	4.57996825389880424E-1 / 8.88911932923327974E0
1.10000000000000009E1	55	66	4.58197541856192903E-1 / 8.93119755033471208E0
1.10000000000000009E1	55	67	4.58397752853805596E-1 / 8.97335174939437685E0
1.10000000000000009E1	55	68	4.58597498293468320E-1 / 9.01559539772173046E0
1.10000000000000009E1	55	69	4.58796818407494555E-1 / 9.05794192926931530E0
1.10000000000000009E1	55	70	4.58995753751361235E-1 / 9.10040474068696170E0
1.10000000000000009E1	55	71	4.59194345205558463E-1 / 9.14299719135066802E0
1.10000000000000009E1	55	72	4.59392633977682330E-1 / 9.18573260336607511E0
1.10000000000000009E1	55	73	4.59590661604774642E-1 / 9.22862426154630278E0
1.10000000000000009E1	55	74	4.59788469955901657E-1 / 9.27168541336409291E0
1.10000000000000009E1	55	75	4.59986101234976630E-1 / 9.31492926887804806E0
1.10000000000000009E1	55	76	4.60183597983819048E-1 / 9.35836900063282506E0
1.10000000000000009E1	55	77	4.60381003085450935E-1 / 9.40201774353319308E0
1.10000000000000009E1	55	78	4.60578359767630374E-1 / 9.44588859469171283E0
1.10000000000000009E1	55	79	4.60775711606615523E-1 / 9.48999461324992488E0
1.10000000000000009E1	55	80	4.60973102531162926E-1 / 9.53434882017291230E0
1.10000000000000009E1	55	81	4.61170576826753909E-1 / 9.57896419801702415E0
1.10000000000000009E1	55	82	4.61368179140049328E-1 / 9.62385369067063579E0
1.10000000000000009E1	55	83	4.61565954483570540E-1 / 9.66903020306775751E0
1.10000000000000009E1	55	84	4.61763948240604449E-1 / 9.71450660087435303E0
1.10000000000000009E1	55	85	4.61962206170329992E-1 / 9.76029571014710839E0
1.10000000000000009E1	55	86	4.62160774413165676E-1 / 9.80641031696464083E0
1.10000000000000009E1	55	87	4.62359699496334198E-1 / 9.85286316703076537E0
1.10000000000000009E1	55	88	4.62559028339644307E-1 / 9.89966696524979994E0
1.10000000000000009E1	55	89	4.62758808261485299E-1 / 9.94683437527366543E0
1.10000000000000009E1	55	90	4.62959086985033696E-1 / 9.99437801902057110E0
1.10000000000000009E1	55	91	4.63159912644669980E-1 / 1.00423104761651283E1
1.10000000000000009E1	55	92	4.63361333792602004E-1 / 1.00906442835997190E1
1.10000000000000009E1	55	93	4.63563399405693932E-1 / 1.01393919348668304E1
1.10000000000000009E1	55	94	4.63766158892497149E-1 / 1.01885658795623302E1
1.10000000000000009E1	55	95	4.63969662100482161E-1 / 1.02381785227092714E1
1.10000000000000009E1	55	96	4.64173959323468388E-1 / 1.02882422241021976E1
1.10000000000000009E1	55	97	4.64379101309247844E-1 / 1.03387692976216994E1
1.10000000000000009E1	55	98	4.64585139267403946E-1 / 1.03897720105189117E1
level	number	indep(index, 1)	GainTransducerContours[3, 55, ::]
1.10000000000000009E1	56	0	4.13480360512493572E-1 / -2.35911149022527455E0
1.10000000000000009E1	56	1	4.13691482981453085E-1 / -2.29280086169020514E0
1.10000000000000009E1	56	2	4.13905045210414801E-1 / -2.22558966361948896E0
1.10000000000000009E1	56	3	4.14121197080166681E-1 / -2.15745160813532388E0
1.10000000000000009E1	56	4	4.14339956490068850E-1 / -2.08839853114174590E0
1.10000000000000009E1	56	5	4.14561307916518640E-1 / -2.01845175734297877E0
1.10000000000000009E1	56	6	4.14785235462625668E-1 / -1.94763258107312054E0
1.10000000000000009E1	56	7	4.15011722835737551E-1 / -1.87596226442952729E0
1.10000000000000009E1	56	8	4.15240753325546752E-1 / -1.80346203541637307E0
1.10000000000000009E1	56	9	4.15472309782779536E-1 / -1.73015308609882545E0
1.10000000000000009E1	56	10	4.15706374598465533E-1 / -1.65605657076829327E0
1.10000000000000009E1	56	11	4.15942929683789053E-1 / -1.58119360411929910E0
1.10000000000000009E1	56	12	4.16181956450521273E-1 / -1.50558525943853394E0
1.10000000000000009E1	56	13	4.16423435792032315E-1 / -1.42925256680672041E0
1.10000000000000009E1	56	14	4.16667348064883392E-1 / -1.35221651131395371E0
1.10000000000000009E1	56	15	4.16913673070996715E-1 / -1.27449803128921912E0
1.10000000000000009E1	56	16	4.17162390040404141E-1 / -1.19611801654482375E0
1.10000000000000009E1	56	17	4.17413477614570638E-1 / -1.11709730663652307E0
1.10000000000000009E1	56	18	4.17666913830294817E-1 / -1.03745668914015710E0
1.10000000000000009E1	56	19	4.17922676104181168E-1 / -9.57216897945618328E-1
1.10000000000000009E1	56	20	4.18180741217684560E-1 / -8.76398611569040042E-1
1.10000000000000009E1	56	21	4.18441085302725213E-1 / -7.95022451484075710E-1
1.10000000000000009E1	56	22	4.18703683827870421E-1 / -7.13108980473209364E-1
1.10000000000000009E1	56	23	4.18968511585083281E-1 / -6.30678701000005315E-1
1.10000000000000009E1	56	24	4.19235542677034534E-1 / -5.47752053603273126E-1
1.10000000000000009E1	56	25	4.19504750504973956E-1 / -4.64349415314113934E-1
1.10000000000000009E1	56	26	4.19776107757161743E-1 / -3.80491098096820313E-1
1.10000000000000009E1	56	27	4.20049586397854746E-1 / -2.96197347314643533E-1
1.10000000000000009E1	56	28	4.20325157656845416E-1 / -2.11488340221415294E-1
1.10000000000000009E1	56	29	4.20602792019549288E-1 / -1.26384184480049488E-1
1.10000000000000009E1	56	30	4.20882459217640648E-1 / -4.09049167089338450E-2
1.10000000000000009E1	56	31	4.21164128220228751E-1 / 4.49294989427703584E-2
1.10000000000000009E1	56	32	4.21447767225575376E-1 / 1.31099172189890978E-1
1.10000000000000009E1	56	33	4.21733343653347337E-1 / 2.17584287975064106E-1
1.10000000000000009E1	56	34	4.22020824137400297E-1 / 3.04365107800581614E-1
1.10000000000000009E1	56	35	4.22310174519092119E-1 / 3.91421971027262749E-1
1.10000000000000009E1	56	36	4.22601359841118640E-1 / 4.78735296139341138E-1
1.10000000000000009E1	56	37	4.22894344341870188E-1 / 5.66285581974376129E-1
1.10000000000000009E1	56	38	4.23189091450304034E-1 / 6.54053408917198986E-1
1.10000000000000009E1	56	39	4.23485563781326313E-1 / 7.42019440056920665E-1
1.10000000000000009E1	56	40	4.23783723131682688E-1 / 8.30164422306041772E-1
1.10000000000000009E1	56	41	4.24083530476349591E-1 / 9.18469187480719462E-1
1.10000000000000009E1	56	42	4.24384945965422578E-1 / 1.00691465334126651E0
1.10000000000000009E1	56	43	4.24687928921498958E-1 / 1.09548182459195798E0
1.10000000000000009E1	56	44	4.24992437837545189E-1 / 1.18415179383927183E0
1.10000000000000009E1	56	45	4.25298430375249126E-1 / 1.27290574250768240E0
1.10000000000000009E1	56	46	4.25605863363848602E-1 / 1.36172494171214975E0
1.10000000000000009E1	56	47	4.25914692799431638E-1 / 1.45059075308649854E0
1.10000000000000009E1	56	48	4.26224873844704621E-1 / 1.53948462956685761E0
1.10000000000000009E1	56	49	4.26536360829222083E-1 / 1.62838811612940026E0
1.10000000000000009E1	56	50	4.26849107250070769E-1 / 1.71728285048162777E0
1.10000000000000009E1	56	51	4.27163065773007045E-1 / 1.80615056370645699E0
1.10000000000000009E1	56	52	4.27478188234036960E-1 / 1.89497308085843463E0
1.10000000000000009E1	56	53	4.27794425641437925E-1 / 1.98373232151138046E0
1.10000000000000009E1	56	54	4.28111728178212214E-1 / 2.07241030025684214E0
1.10000000000000009E1	56	55	4.28430045204970789E-1 / 2.16098912715272062E0
1.10000000000000009E1	56	56	4.28749325263237591E-1 / 2.24945100812150400E0
1.10000000000000009E1	56	57	4.29069516079172253E-1 / 2.33777824529753753E0
1.10000000000000009E1	56	58	4.29390564567702704E-1 / 2.42595323732281321E0
1.10000000000000009E1	56	59	4.29712416837063760E-1 / 2.51395847959078633E0
1.10000000000000009E1	56	60	4.30035018193734153E-1 / 2.60177656443773930E0
1.10000000000000009E1	56	61	4.30358313147767824E-1 / 2.68939018128128504E0
1.10000000000000009E1	56	62	4.30682245418513254E-1 / 2.77678211670557351E0
1.10000000000000009E1	56	63	4.31006757940714103E-1 / 2.86393525449287045E0
1.10000000000000009E1	56	64	4.31331792870985709E-1 / 2.95083257560112200E0
1.10000000000000009E1	56	65	4.31657291594663661E-1 / 3.03745715808723160E0
1.10000000000000009E1	56	66	4.31983194733014386E-1 / 3.12379217697576284E0
1.10000000000000009E1	56	67	4.32309442150807577E-1 / 3.20982090407278253E0
1.10000000000000009E1	56	68	4.32635972964239102E-1 / 3.29552670772468703E0
1.10000000000000009E1	56	69	4.32962725549203320E-1 / 3.38089305252175487E0
1.10000000000000009E1	56	70	4.33289637549906370E-1 / 3.46590349894633043E0
1.10000000000000009E1	56	71	4.33616645887816077E-1 / 3.55054170296544847E0
1.10000000000000009E1	56	72	4.33943686770942527E-1 / 3.63479141556782892E0
1.10000000000000009E1	56	73	4.34270695703444432E-1 / 3.71863648224516963E0
1.10000000000000009E1	56	74	4.34597607495555227E-1 / 3.80206084241765740E0
1.10000000000000009E1	56	75	4.34924356273823065E-1 / 3.88504852880372509E0
1.10000000000000009E1	56	76	4.35250875491662192E-1 / 3.96758366673400342E0
1.10000000000000009E1	56	77	4.35577097940206404E-1 / 4.04965047340954065E0
1.10000000000000009E1	56	78	4.35902955759463584E-1 / 4.13123325710432976E0
1.10000000000000009E1	56	79	4.36228380449763176E-1 / 4.21231641631221354E0
1.10000000000000009E1	56	80	4.36553302883493721E-1 / 4.29288443883829185E0
1.10000000000000009E1	56	81	4.36877653317125159E-1 / 4.37292190083491761E0
1.10000000000000009E1	56	82	4.37201361403510624E-1 / 4.45241346578248276E0
1.10000000000000009E1	56	83	4.37524356204463771E-1 / 4.53134388341510874E0
1.10000000000000009E1	56	84	4.37846566203608134E-1 / 4.60969798859144664E0
1.10000000000000009E1	56	85	4.38167919319491261E-1 / 4.68746070011081972E0
1.10000000000000009E1	56	86	4.38488342918963170E-1 / 4.76461701947487981E0
1.10000000000000009E1	56	87	4.38807763830812991E-1 / 4.84115202959506519E0
1.10000000000000009E1	56	88	4.39126108359659106E-1 / 4.91705089344611146E0
1.10000000000000009E1	56	89	4.39443302300091787E-1 / 4.99229885266583651E0
1.10000000000000009E1	56	90	4.39759270951062131E-1 / 5.06688122610158498E0
1.10000000000000009E1	56	91	4.40073939130514802E-1 / 5.14078340830352776E0
1.10000000000000009E1	56	92	4.40387231190261819E-1 / 5.21399086796521960E0
1.10000000000000009E1	56	93	4.40699071031093581E-1 / 5.28648914631166988E0
1.10000000000000009E1	56	94	4.41009382118123838E-1 / 5.35826385543532613E0
1.10000000000000009E1	56	95	4.41318087496366385E-1 / 5.42930067658026783E0
1.10000000000000009E1	56	96	4.41625109806542326E-1 / 5.49958535837498541E0
1.10000000000000009E1	56	97	4.41930371301110547E-1 / 5.56910371501412982E0
1.10000000000000009E1	56	98	4.42233793860525815E-1 / 5.63784162438955239E0
level	number	indep(index, 1)	GainTransducerContours[3, 56, ::]
1.10000000000000009E1	57	0	3.80687751223298321E-1 / -1.10913478894736484E1
1.10000000000000009E1	57	1	3.81303835876768416E-1 / -1.09042178032563331E1
1.10000000000000009E1	57	2	3.81913398913812596E-1 / -1.07209849063248441E1
1.10000000000000009E1	57	3	3.82516328296091546E-1 / -1.05415746824196432E1
1.10000000000000009E1	57	4	3.83112521363303937E-1 / -1.03659134982702938E1
1.10000000000000009E1	57	5	3.83701884543526184E-1 / -1.01939285987313322E1
1.10000000000000009E1	57	6	3.84284333071052497E-1 / -1.00255481007240377E1
1.10000000000000009E1	57	7	3.84859790711628502E-1 / -9.86070098608892387E0
1.10000000000000009E1	57	8	3.85428189494961337E-1 / -9.69931709344791493E0
1.10000000000000009E1	57	9	3.85989469454386036E-1 / -9.54132710916862514E0
1.10000000000000009E1	57	10	3.86543578373567387E-1 / -9.38666255751786238E0
1.10000000000000009E1	57	11	3.87090471540106584E-1 / -9.23525579008568798E0
1.10000000000000009E1	57	12	3.87630111505925878E-1 / -9.08703997455647539E0
1.10000000000000009E1	57	13	3.88162467854299997E-1 / -8.94194908289831147E0
1.10000000000000009E1	57	14	3.88687516973400893E-1 / -8.79991787903753142E0
1.10000000000000009E1	57	15	3.89205241836224580E-1 / -8.66088190608082265E0
1.10000000000000009E1	57	16	3.89715631786763561E-1 / -8.52477747314312140E0
1.10000000000000009E1	57	17	3.90218682332297195E-1 / -8.39154164183563367E0
1.10000000000000009E1	57	18	3.90714394941661780E-1 / -8.26111221246466876E0
1.10000000000000009E1	57	19	3.91202776849372302E-1 / -8.13342770998845488E0
1.10000000000000009E1	57	20	3.91683840865465260E-1 / -8.00842736977583414E0
1.10000000000000009E1	57	21	3.92157605190931458E-1 / -7.88605112320767354E0
1.10000000000000009E1	57	22	3.92624093238614691E-1 / -7.76623958315895191E0
1.10000000000000009E1	57	23	3.93083333459448081E-1 / -7.64893402939672740E0
1.10000000000000009E1	57	24	3.93535359173907962E-1 / -7.53407639392664930E0
1.10000000000000009E1	57	25	3.93980208408560850E-1 / -7.42160924631834718E0
1.10000000000000009E1	57	26	3.94417923737587772E-1 / -7.31147577903769985E0
1.10000000000000009E1	57	27	3.94848552129169139E-1 / -7.20361979281195897E0
1.10000000000000009E1	57	28	3.95272144796615876E-1 / -7.09798568205171598E0
1.10000000000000009E1	57	29	3.95688757054136309E-1 / -6.99451842035185578E0
1.10000000000000009E1	57	30	3.96098448177131646E-1 / -6.89316354609197646E0
1.10000000000000009E1	57	31	3.96501281266913264E-1 / -6.79386714815508519E0
1.10000000000000009E1	57	32	3.96897323119740353E-1 / -6.69657585178194203E0
1.10000000000000009E1	57	33	3.97286644100076591E-1 / -6.60123680457704864E0
1.10000000000000009E1	57	34	3.97669318017972007E-1 / -6.50779766268087911E0
1.10000000000000009E1	57	35	3.98045422010472549E-1 / -6.41620657712192433E0
1.10000000000000009E1	57	36	3.98415036426966651E-1 / -6.32641218036082442E0
