level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.60000000000000009E1	5	30	6.07778198019095850E-1 / 5.81340312446848628E1
1.60000000000000009E1	5	31	6.07706496559815967E-1 / 5.81236433823852039E1
1.60000000000000009E1	5	32	6.07635617687674845E-1 / 5.81133140937566850E1
1.60000000000000009E1	5	33	6.07565545115037864E-1 / 5.81030401681265829E1
1.60000000000000009E1	5	34	6.07496225212165086E-1 / 5.80928180662784222E1
1.60000000000000009E1	5	35	6.07427595035961865E-1 / 5.80826441618317268E1
1.60000000000000009E1	5	36	6.07359591672277688E-1 / 5.80725148222124332E1
1.60000000000000009E1	5	37	6.07292152235614058E-1 / 5.80624264087378528E1
1.60000000000000009E1	5	38	6.07225213868855729E-1 / 5.80523752766944501E1
1.60000000000000009E1	5	39	6.07158713743025569E-1 / 5.80423577754080355E1
1.60000000000000009E1	5	40	6.07092589057064647E-1 / 5.80323702483065507E1
1.60000000000000009E1	5	41	6.07026777037635323E-1 / 5.80224090329753572E1
1.60000000000000009E1	5	42	6.06961214938950366E-1 / 5.80124704612050657E1
1.60000000000000009E1	5	43	6.06895840042624624E-1 / 5.80025508590317962E1
1.60000000000000009E1	5	44	6.06830589657553254E-1 / 5.79926465467698726E1
1.60000000000000009E1	5	45	6.06765401119813585E-1 / 5.79827538390371267E1
1.60000000000000009E1	5	46	6.06700211792591926E-1 / 5.79728690447723327E1
1.60000000000000009E1	5	47	6.06634959066136314E-1 / 5.79629884672452533E1
1.60000000000000009E1	5	48	6.06569580357732896E-1 / 5.79531084040590372E1
1.60000000000000009E1	5	49	6.06504013111708851E-1 / 5.79432251471448634E1
1.60000000000000009E1	5	50	6.06438194799459929E-1 / 5.79333349827490185E1
1.60000000000000009E1	5	51	6.06372062919504451E-1 / 5.79234341914122552E1
1.60000000000000009E1	5	52	6.06305554997560758E-1 / 5.79135190479414153E1
1.60000000000000009E1	5	53	6.06238608586653349E-1 / 5.79035858213733867E1
1.60000000000000009E1	5	54	6.06171161267242375E-1 / 5.78936307749312729E1
1.60000000000000009E1	5	55	6.06103150647379607E-1 / 5.78836501659727265E1
1.60000000000000009E1	5	56	6.06034514362892551E-1 / 5.78736402459306287E1
1.60000000000000009E1	5	57	6.05965190077591220E-1 / 5.78635972602458803E1
1.60000000000000009E1	5	58	6.05895115483503854E-1 / 5.78535174482922798E1
1.60000000000000009E1	5	59	6.05824228301138934E-1 / 5.78433970432936739E1
1.60000000000000009E1	5	60	6.05752466279772062E-1 / 5.78332322722331238E1
1.60000000000000009E1	5	61	6.05679767197761443E-1 / 5.78230193557542815E1
1.60000000000000009E1	5	62	6.05606068862888769E-1 / 5.78127545080546135E1
1.60000000000000009E1	5	63	6.05531309112729232E-1 / 5.78024339367708873E1
1.60000000000000009E1	5	64	6.05455425815044723E-1 / 5.77920538428565411E1
1.60000000000000009E1	5	65	6.05378356868209089E-1 / 5.77816104204510950E1
1.60000000000000009E1	5	66	6.05300040201657019E-1 / 5.77710998567414258E1
1.60000000000000009E1	5	67	6.05220413776363486E-1 / 5.77605183318151383E1
1.60000000000000009E1	5	68	6.05139415585347251E-1 / 5.77498620185055778E1
1.60000000000000009E1	5	69	6.05056983654206260E-1 / 5.77391270822290270E1
1.60000000000000009E1	5	70	6.04973056041678525E-1 / 5.77283096808133056E1
1.60000000000000009E1	5	71	6.04887570840232147E-1 / 5.77174059643186688E1
1.60000000000000009E1	5	72	6.04800466176683127E-1 / 5.77064120748499487E1
1.60000000000000009E1	5	73	6.04711680212842939E-1 / 5.76953241463608713E1
1.60000000000000009E1	5	74	6.04621151146193725E-1 / 5.76841383044496414E1
1.60000000000000009E1	5	75	6.04528817210593061E-1 / 5.76728506661465357E1
1.60000000000000009E1	5	76	6.04434616677007064E-1 / 5.76614573396928165E1
1.60000000000000009E1	5	77	6.04338487854274931E-1 / 5.76499544243113071E1
1.60000000000000009E1	5	78	6.04240369089900220E-1 / 5.76383380099685017E1
1.60000000000000009E1	5	79	6.04140198770874104E-1 / 5.76266041771280779E1
1.60000000000000009E1	5	80	6.04037915324528552E-1 / 5.76147489964958304E1
1.60000000000000009E1	5	81	6.03933457219417669E-1 / 5.76027685287559787E1
1.60000000000000009E1	5	82	6.03826762966232966E-1 / 5.75906588242987549E1
1.60000000000000009E1	5	83	6.03717771118745805E-1 / 5.75784159229393033E1
1.60000000000000009E1	5	84	6.03606420274783950E-1 / 5.75660358536276906E1
1.60000000000000009E1	5	85	6.03492649077237520E-1 / 5.75535146341500514E1
1.60000000000000009E1	5	86	6.03376396215097532E-1 / 5.75408482708208613E1
1.60000000000000009E1	5	87	6.03257600424524920E-1 / 5.75280327581662743E1
1.60000000000000009E1	5	88	6.03136200489954355E-1 / 5.75150640785981615E1
1.60000000000000009E1	5	89	6.03012135245227210E-1 / 5.75019382020792413E1
1.60000000000000009E1	5	90	6.02885343574760491E-1 / 5.74886510857790078E1
1.60000000000000009E1	5	91	6.02755764414747119E-1 / 5.74751986737202269E1
1.60000000000000009E1	5	92	6.02623336754388816E-1 / 5.74615768964161422E1
1.60000000000000009E1	5	93	6.02487999637166016E-1 / 5.74477816704984168E1
1.60000000000000009E1	5	94	6.02349692162138872E-1 / 5.74338088983352257E1
1.60000000000000009E1	5	95	6.02208353485284231E-1 / 5.74196544676400400E1
1.60000000000000009E1	5	96	6.02063922820867514E-1 / 5.74053142510706582E1
1.60000000000000009E1	5	97	6.01916339442849502E-1 / 5.73907841058182644E1
1.60000000000000009E1	5	98	6.01765542686329535E-1 / 5.73760598731868665E1

level	number	indep(index, 1)	GainTransducerContours[3, 5, ::]
1.60000000000000009E1	6	0	6.26618084789149066E-1 / 6.09789993538643138E1
1.60000000000000009E1	6	1	6.26378542972641839E-1 / 6.09408027941094410E1
1.60000000000000009E1	6	2	6.26140331618422330E-1 / 6.09027634762674186E1
1.60000000000000009E1	6	3	6.25903467553992954E-1 / 6.08648877547348022E1
1.60000000000000009E1	6	4	6.25667967446804330E-1 / 6.08271819959645832E1
1.60000000000000009E1	6	5	6.25433847806166288E-1 / 6.07896525782801778E1
1.60000000000000009E1	6	6	6.25201124985238010E-1 / 6.07523058916859959E1
1.60000000000000009E1	6	7	6.24969815183097310E-1 / 6.07151483376743961E1
1.60000000000000009E1	6	8	6.24739934446891532E-1 / 6.06781863290294332E1
1.60000000000000009E1	6	9	6.24511498674066168E-1 / 6.06414262896268497E1
1.60000000000000009E1	6	10	6.24284523614676345E-1 / 6.06048746542309669E1
1.60000000000000009E1	6	11	6.24059024873777535E-1 / 6.05685378682880682E1
1.60000000000000009E1	6	12	6.23835017913897083E-1 / 6.05324223877165579E1
1.60000000000000009E1	6	13	6.23612518057587728E-1 / 6.04965346786938341E1
1.60000000000000009E1	6	14	6.23391540490062201E-1 / 6.04608812174398658E1
1.60000000000000009E1	6	15	6.23172100261908035E-1 / 6.04254684899977423E1
1.60000000000000009E1	6	16	6.22954212291886478E-1 / 6.03903029920108203E1
1.60000000000000009E1	6	17	6.22737891369810015E-1 / 6.03553912284968774E1
1.60000000000000009E1	6	18	6.22523152159505244E-1 / 6.03207397136192025E1
1.60000000000000009E1	6	19	6.22310009201855685E-1 / 6.02863549704545587E1
1.60000000000000009E1	6	20	6.22098476917927279E-1 / 6.02522435307580473E1
1.60000000000000009E1	6	21	6.21888569612176845E-1 / 6.02184119347250491E1
1.60000000000000009E1	6	22	6.21680301475743136E-1 / 6.01848667307502350E1
1.60000000000000009E1	6	23	6.21473686589819252E-1 / 6.01516144751834680E1
1.60000000000000009E1	6	24	6.21268738929109166E-1 / 6.01186617320828631E1
1.60000000000000009E1	6	25	6.21065472365367466E-1 / 6.00860150729650133E1
1.60000000000000009E1	6	26	6.20863900671019486E-1 / 6.00536810765521523E1
1.60000000000000009E1	6	27	6.20664037522867229E-1 / 6.00216663285166252E1
1.60000000000000009E1	6	28	6.20465896505877446E-1 / 5.99899774212224912E1
1.60000000000000009E1	6	29	6.20269491117051963E-1 / 5.99586209534641945E1
1.60000000000000009E1	6	30	6.20074834769381056E-1 / 5.99276035302025090E1
1.60000000000000009E1	6	31	6.19881936274598466E-1 / 5.98969302379681601E1
1.60000000000000009E1	6	32	6.19690786353281275E-1 / 5.98666000660738540E1
1.60000000000000009E1	6	33	6.19501371322429506E-1 / 5.98366104698397372E1
1.60000000000000009E1	6	34	6.19313677632787307E-1 / 5.98069588936585195E1
1.60000000000000009E1	6	35	6.19127691867132324E-1 / 5.97776427711326974E1
1.60000000000000009E1	6	36	6.18943400738574478E-1 / 5.97486595252103481E1
1.60000000000000009E1	6	37	6.18760791088860351E-1 / 5.97200065683197678E1
1.60000000000000009E1	6	38	6.18579849886688393E-1 / 5.96916813025026283E1
1.60000000000000009E1	6	39	6.18400564226029559E-1 / 5.96636811195460748E1
1.60000000000000009E1	6	40	6.18222921324458863E-1 / 5.96360034011132889E1
1.60000000000000009E1	6	41	6.18046908521494487E-1 / 5.96086455188730469E1
1.60000000000000009E1	6	42	6.17872513276944613E-1 / 5.95816048346278038E1
1.60000000000000009E1	6	43	6.17699723169266157E-1 / 5.95548787004406055E1
1.60000000000000009E1	6	44	6.17528525893930258E-1 / 5.95284644587608547E1
1.60000000000000009E1	6	45	6.17358909261798505E-1 / 5.95023594425487268E1
1.60000000000000009E1	6	46	6.17190861197507878E-1 / 5.94765609753984137E1
1.60000000000000009E1	6	47	6.17024369737866962E-1 / 5.94510663716601773E1
1.60000000000000009E1	6	48	6.16859423030261222E-1 / 5.94258729365612126E1
1.60000000000000009E1	6	49	6.16696009331067518E-1 / 5.94009779663252679E1
1.60000000000000009E1	6	50	6.16534117004081228E-1 / 5.93763787482911987E1
1.60000000000000009E1	6	51	6.16373734518952254E-1 / 5.93520725610302158E1
1.60000000000000009E1	6	52	6.16214850449632312E-1 / 5.93280566744620952E1
1.60000000000000009E1	6	53	6.16057453472833227E-1 / 5.93043283499702589E1
1.60000000000000009E1	6	54	6.15901532366495807E-1 / 5.92808848405155864E1
1.60000000000000009E1	6	55	6.15747076008270167E-1 / 5.92577233907492307E1
1.60000000000000009E1	6	56	6.15594073374007955E-1 / 5.92348412371242539E1
1.60000000000000009E1	6	57	6.15442513536265334E-1 / 5.92122356080062495E1
1.60000000000000009E1	6	58	6.15292385662817942E-1 / 5.91899037237826775E1
1.60000000000000009E1	6	59	6.15143679015187761E-1 / 5.91678427969713816E1
1.60000000000000009E1	6	60	6.14996382947182418E-1 / 5.91460500323278549E1
1.60000000000000009E1	6	61	6.14850486903445059E-1 / 5.91245226269514568E1
1.60000000000000009E1	6	62	6.14705980418019049E-1 / 5.91032577703905826E1
1.60000000000000009E1	6	63	6.14562853112922713E-1 / 5.90822526447469087E1
1.60000000000000009E1	6	64	6.14421094696737846E-1 / 5.90615044247783771E1
1.60000000000000009E1	6	65	6.14280694963211449E-1 / 5.90410102780014245E1
1.60000000000000009E1	6	66	6.14141643789868041E-1 / 5.90207673647918973E1
1.60000000000000009E1	6	67	6.14003931136638226E-1 / 5.90007728384852737E1
1.60000000000000009E1	6	68	6.13867547044497641E-1 / 5.89810238454755797E1
1.60000000000000009E1	6	69	6.13732481634120397E-1 / 5.89615175253135515E1
1.60000000000000009E1	6	70	6.13598725104545828E-1 / 5.89422510108037478E1
1.60000000000000009E1	6	71	6.13466267731858661E-1 / 5.89232214281006428E1
1.60000000000000009E1	6	72	6.13335099867882949E-1 / 5.89044258968037315E1
1.60000000000000009E1	6	73	6.13205211938888795E-1 / 5.88858615300518462E1
1.60000000000000009E1	6	74	6.13076594444314438E-1 / 5.88675254346163790E1
1.60000000000000009E1	6	75	6.12949237955501758E-1 / 5.88494147109935462E1
1.60000000000000009E1	6	76	6.12823133114445007E-1 / 5.88315264534958793E1
1.60000000000000009E1	6	77	6.12698270632554909E-1 / 5.88138577503426063E1
1.60000000000000009E1	6	78	6.12574641289437150E-1 / 5.87964056837492866E1
1.60000000000000009E1	6	79	6.12452235931684008E-1 / 5.87791673300164152E1
1.60000000000000009E1	6	80	6.12331045471681179E-1 / 5.87621397596172290E1
1.60000000000000009E1	6	81	6.12211060886431291E-1 / 5.87453200372844986E1
1.60000000000000009E1	6	82	6.12092273216387106E-1 / 5.87287052220965577E1
1.60000000000000009E1	6	83	6.11974673564306659E-1 / 5.87122923675624175E1
1.60000000000000009E1	6	84	6.11858253094115945E-1 / 5.86960785217059744E1
1.60000000000000009E1	6	85	6.11743003029792032E-1 / 5.86800607271493924E1
1.60000000000000009E1	6	86	6.11628914654259326E-1 / 5.86642360211955527E1
1.60000000000000009E1	6	87	6.11515979308301016E-1 / 5.86486014359099084E1
1.60000000000000009E1	6	88	6.11404188389485803E-1 / 5.86331539982010774E1
1.60000000000000009E1	6	89	6.11293533351111229E-1 / 5.86178907299010010E1
1.60000000000000009E1	6	90	6.11184005701160160E-1 / 5.86028086478440269E1
1.60000000000000009E1	6	91	6.11075597001275739E-1 / 5.85879047639452555E1
1.60000000000000009E1	6	92	6.10968298865750103E-1 / 5.85731760852780692E1
1.60000000000000009E1	6	93	6.10862102960528919E-1 / 5.85586196141508175E1
1.60000000000000009E1	6	94	6.10757001002233402E-1 / 5.85442323481827565E1
1.60000000000000009E1	6	95	6.10652984757196116E-1 / 5.85300112803791084E1
1.60000000000000009E1	6	96	6.10550046040513994E-1 / 5.85159533992053671E1
1.60000000000000009E1	6	97	6.10448176715117885E-1 / 5.85020556886608478E1
1.60000000000000009E1	6	98	6.10347368690856840E-1 / 5.84883151283514024E1

level	number	indep(index, 1)	GainTransducerContours[3, 6, ::]
1.60000000000000009E1	7	0	6.53188839543034838E-1 / 6.45519331075331859E1
1.60000000000000009E1	7	1	6.52920810987995459E-1 / 6.45231329036838464E1
1.60000000000000009E1	7	2	6.52652216922543360E-1 / 6.44941973599964058E1
1.60000000000000009E1	7	3	6.52383065370505122E-1 / 6.44651220870710340E1
1.60000000000000009E1	7	4	6.52113364463797041E-1 / 6.44359026887866371E1
1.60000000000000009E1	7	5	6.51843122443622036E-1 / 6.44065347622778894E1
1.60000000000000009E1	7	6	6.51572347661708040E-1 / 6.43770138979139972E1
1.60000000000000009E1	7	7	6.51301048581580311E-1 / 6.43473356792784479E1
1.60000000000000009E1	7	8	6.51029233779876115E-1 / 6.43174956831504652E1
1.60000000000000009E1	7	9	6.50756911947693872E-1 / 6.42874894794876006E1
1.60000000000000009E1	7	10	6.50484091891982708E-1 / 6.42573126314099774E1
1.60000000000000009E1	7	11	6.50210782536969933E-1 / 6.42269606951858840E1
1.60000000000000009E1	7	12	6.49936992925627344E-1 / 6.41964292202190556E1
1.60000000000000009E1	7	13	6.49662732221174632E-1 / 6.41657137490374208E1
1.60000000000000009E1	7	14	6.49388009708622960E-1 / 6.41348098172834558E1
1.60000000000000009E1	7	15	6.49112834796356886E-1 / 6.41037129537062356E1
1.60000000000000009E1	7	16	6.48837217017753787E-1 / 6.40724186801552253E1
1.60000000000000009E1	7	17	6.48561166032845193E-1 / 6.40409225115757597E1
1.60000000000000009E1	7	18	6.48284691630011878E-1 / 6.40092199560062447E1
1.60000000000000009E1	7	19	6.48007803727724507E-1 / 6.39773065145773323E1
1.60000000000000009E1	7	20	6.47730512376317158E-1 / 6.39451776815128614E1
1.60000000000000009E1	7	21	6.47452827759804084E-1 / 6.39128289441328157E1
1.60000000000000009E1	7	22	6.47174760197733967E-1 / 6.38802557828581019E1
1.60000000000000009E1	7	23	6.46896320147083692E-1 / 6.38474536712175045E1
1.60000000000000009E1	7	24	6.46617518204191466E-1 / 6.38144180758567270E1
1.60000000000000009E1	7	25	6.46338365106729729E-1 / 6.37811444565493169E1
1.60000000000000009E1	7	26	6.46058871735716433E-1 / 6.37476282662101035E1
1.60000000000000009E1	7	27	6.45779049117567538E-1 / 6.37138649509105637E1
1.60000000000000009E1	7	28	6.45498908426187601E-1 / 6.36798499498966475E1
1.60000000000000009E1	7	29	6.45218463840804812E-1 / 6.36455803378919160E1
1.60000000000000009E1	7	30	6.44937741026092581E-1 / 6.36110597589084659E1
1.60000000000000009E1	7	31	6.44656768408983538E-1 / 6.35762935116201966E1
1.60000000000000009E1	7	32	6.44375574298169518E-1 / 6.35412869089499566E1
1.60000000000000009E1	7	33	6.44094186881397857E-1 / 6.35060452782060558E1
1.60000000000000009E1	7	34	6.43812634222818758E-1 / 6.34705739612137076E1
1.60000000000000009E1	7	35	6.43530944260385951E-1 / 6.34348783144414696E1
1.60000000000000009E1	7	36	6.43249144803308859E-1 / 6.33989637091227554E1
1.60000000000000009E1	7	37	6.42967263529559485E-1 / 6.33628355313722480E1
1.60000000000000009E1	7	38	6.42685327983431165E-1 / 6.33264991822973489E1
1.60000000000000009E1	7	39	6.42403365573152207E-1 / 6.32899600781044747E1
1.60000000000000009E1	7	40	6.42121403568553362E-1 / 6.32532236502004963E1
1.60000000000000009E1	7	41	6.41839469098789550E-1 / 6.32162953452889109E1
1.60000000000000009E1	7	42	6.41557589150116403E-1 / 6.31791806254611821E1
1.60000000000000009E1	7	43	6.41275790563723014E-1 / 6.31418849682828132E1
1.60000000000000009E1	7	44	6.40994100033618874E-1 / 6.31044138668745447E1
1.60000000000000009E1	7	45	6.40712544104578896E-1 / 6.30667728299883468E1
1.60000000000000009E1	7	46	6.40431149170142255E-1 / 6.30289673820784291E1
1.60000000000000009E1	7	47	6.40149941470670392E-1 / 6.29910030633672058E1
1.60000000000000009E1	7	48	6.39868947091461493E-1 / 6.29528854299061091E1
1.60000000000000009E1	7	49	6.39588191960921559E-1 / 6.29146200536314559E1
1.60000000000000009E1	7	50	6.39307701848795507E-1 / 6.28762125224151802E1
1.60000000000000009E1	7	51	6.39027502364455202E-1 / 6.28376684401105301E1
1.60000000000000009E1	7	52	6.38747618955247276E-1 / 6.27989934265928262E1
1.60000000000000009E1	7	53	6.38468076904899373E-1 / 6.27601931177949979E1
1.60000000000000009E1	7	54	6.38188901331987246E-1 / 6.27212731657382783E1
1.60000000000000009E1	7	55	6.37910117188462067E-1 / 6.26822392385577487E1
1.60000000000000009E1	7	56	6.37631749258235736E-1 / 6.26430970205229798E1
1.60000000000000009E1	7	57	6.37353822155831828E-1 / 6.26038522120535745E1
1.60000000000000009E1	7	58	6.37076360325093827E-1 / 6.25645105297298532E1
1.60000000000000009E1	7	59	6.36799388037957570E-1 / 6.25250777062984575E1
1.60000000000000009E1	7	60	6.36522929393285164E-1 / 6.24855594906730172E1
1.60000000000000009E1	7	61	6.36247008315762130E-1 / 6.24459616479299839E1
1.60000000000000009E1	7	62	6.35971648554857794E-1 / 6.24062899592994036E1
1.60000000000000009E1	7	63	6.35696873683848551E-1 / 6.23665502221508916E1
1.60000000000000009E1	7	64	6.35422707098906159E-1 / 6.23267482499746350E1
1.60000000000000009E1	7	65	6.35149172018251207E-1 / 6.22868898723576159E1
1.60000000000000009E1	7	66	6.34876291481368593E-1 / 6.22469809349549408E1
1.60000000000000009E1	7	67	6.34604088348292805E-1 / 6.22070272994563567E1
1.60000000000000009E1	7	68	6.34332585298955109E-1 / 6.21670348435479614E1
1.60000000000000009E1	7	69	6.34061804832599663E-1 / 6.21270094608691448E1
1.60000000000000009E1	7	70	6.33791769267264904E-1 / 6.20869570609648580E1
1.60000000000000009E1	7	71	6.33522500739333161E-1 / 6.20468835692329268E1
1.60000000000000009E1	7	72	6.33254021203147222E-1 / 6.20067949268669771E1
1.60000000000000009E1	7	73	6.32986352430695121E-1 / 6.19666970907944492E1
1.60000000000000009E1	7	74	6.32719516011363403E-1 / 6.19265960336100640E1
1.60000000000000009E1	7	75	6.32453533351759845E-1 / 6.18864977435047514E1
1.60000000000000009E1	7	76	6.32188425675604471E-1 / 6.18464082241897284E1
1.60000000000000009E1	7	77	6.31924214023691455E-1 / 6.18063334948164478E1
1.60000000000000009E1	7	78	6.31660919253920650E-1 / 6.17662795898915551E1
1.60000000000000009E1	7	79	6.31398562041399192E-1 / 6.17262525591877509E1
1.60000000000000009E1	7	80	6.31137162878615410E-1 / 6.16862584676499637E1
1.60000000000000009E1	7	81	6.30876742075684049E-1 / 6.16463033952971795E1
1.60000000000000009E1	7	82	6.30617319760661132E-1 / 6.16063934371199018E1
1.60000000000000009E1	7	83	6.30358915879934845E-1 / 6.15665347029732146E1
1.60000000000000009E1	7	84	6.30101550198685345E-1 / 6.15267333174655473E1
1.60000000000000009E1	7	85	6.29845242301420161E-1 / 6.14869954198431579E1
1.60000000000000009E1	7	86	6.29590011592581966E-1 / 6.14473271638704066E1
1.60000000000000009E1	7	87	6.29335877297230795E-1 / 6.14077347177057398E1
1.60000000000000009E1	7	88	6.29082858461798811E-1 / 6.13682242637736408E1
1.60000000000000009E1	7	89	6.28830973954922801E-1 / 6.13288019986322830E1
1.60000000000000009E1	7	90	6.28580242468348072E-1 / 6.12894741328372294E1
1.60000000000000009E1	7	91	6.28330682517910155E-1 / 6.12502468908009501E1
1.60000000000000009E1	7	92	6.28082312444591473E-1 / 6.12111265106485991E1
1.60000000000000009E1	7	93	6.27835150415653320E-1 / 6.11721192440693340E1
1.60000000000000009E1	7	94	6.27589214425845121E-1 / 6.11332313561642327E1
1.60000000000000009E1	7	95	6.27344522298690599E-1 / 6.10944691252899386E1
1.60000000000000009E1	7	96	6.27101091687849443E-1 / 6.10558388428986554E1
1.60000000000000009E1	7	97	6.26858940078558824E-1 / 6.10173468133741714E1
1.60000000000000009E1	7	98	6.26618084789149066E-1 / 6.09789993538643138E1

level	number	indep(index, 1)	GainTransducerContours[3, 7, ::]
1.60000000000000009E1	8	0	6.75903934917799987E-1 / 6.73885693495503624E1
1.60000000000000009E1	8	1	6.75704168986820708E-1 / 6.73543006370735053E1
1.60000000000000009E1	8	2	6.75504318481296728E-1 / 6.73201749635549085E1
1.60000000000000009E1	8	3	6.75304351201043751E-1 / 6.72861934412502194E1
1.60000000000000009E1	8	4	6.75104234930850566E-1 / 6.72523571777037432E1
1.60000000000000009E1	8	5	6.74903937440897117E-1 / 6.72186672758091674E1
1.60000000000000009E1	8	6	6.74703426487169100E-1 / 6.71851248338714857E1
1.60000000000000009E1	8	7	6.74502669811874789E-1 / 6.71517309456702627E1
1.60000000000000009E1	8	8	6.74301635143862121E-1 / 6.71184867005240271E1
1.60000000000000009E1	8	9	6.74100290199031349E-1 / 6.70853931833558637E1
1.60000000000000009E1	8	10	6.73898602680753811E-1 / 6.70524514747602041E1
1.60000000000000009E1	8	11	6.73696540280285117E-1 / 6.70196626510709148E1
1.60000000000000009E1	8	12	6.73494070677180545E-1 / 6.69870277844303796E1
1.60000000000000009E1	8	13	6.73291161539710181E-1 / 6.69545479428600210E1
1.60000000000000009E1	8	14	6.73087780525271917E-1 / 6.69222241903317006E1
1.60000000000000009E1	8	15	6.72883895280807565E-1 / 6.68900575868406300E1
1.60000000000000009E1	8	16	6.72679473443214704E-1 / 6.68580491884791872E1
1.60000000000000009E1	8	17	6.72474482639760573E-1 / 6.68262000475119855E1
1.60000000000000009E1	8	18	6.72268890488495785E-1 / 6.67945112124522655E1
1.60000000000000009E1	8	19	6.72062664598665815E-1 / 6.67629837281391580E1
1.60000000000000009E1	8	20	6.71855772571124099E-1 / 6.67316186358163588E1
1.60000000000000009E1	8	21	6.71648181998743965E-1 / 6.67004169732118335E1
1.60000000000000009E1	8	22	6.71439860466829330E-1 / 6.66693797746187222E1
1.60000000000000009E1	8	23	6.71230775553526815E-1 / 6.66385080709773803E1
1.60000000000000009E1	8	24	6.71020894830236081E-1 / 6.66078028899586094E1
1.60000000000000009E1	8	25	6.70810185862019903E-1 / 6.65772652560479195E1
1.60000000000000009E1	8	26	6.70598616208014420E-1 / 6.65468961906311485E1
1.60000000000000009E1	8	27	6.70386158976810531E-1 / 6.65166958739938519E1
1.60000000000000009E1	8	28	6.70172809532893510E-1 / 6.64866611310057909E1
1.60000000000000009E1	8	29	6.69958568903269658E-1 / 6.64567879451592169E1
1.60000000000000009E1	8	30	6.69743438231489208E-1 / 6.64270722965774052E1
1.60000000000000009E1	8	31	6.69527418776303396E-1 / 6.63975101619641528E1
1.60000000000000009E1	8	32	6.69310511910354755E-1 / 6.63680975145528862E1
1.60000000000000009E1	8	33	6.69092719118901424E-1 / 6.63388303240554489E1
1.60000000000000009E1	8	34	6.68874041998575564E-1 / 6.63097045566104804E1
1.60000000000000009E1	8	35	6.68654482256173210E-1 / 6.62807161747314844E1
1.60000000000000009E1	8	36	6.68434041707479842E-1 / 6.62518611372544797E1
1.60000000000000009E1	8	37	6.68212722276128446E-1 / 6.62231353992855531E1
1.60000000000000009E1	8	38	6.67990525992491513E-1 / 6.61945349121480309E1
1.60000000000000009E1	8	39	6.67767454992606346E-1 / 6.61660556233293562E1
1.60000000000000009E1	8	40	6.67543511517134469E-1 / 6.61376934764279145E1
1.60000000000000009E1	8	41	6.67318697910353809E-1 / 6.61094444110994583E1
1.60000000000000009E1	8	42	6.67093016619186763E-1 / 6.60813043630035946E1
1.60000000000000009E1	8	43	6.66866470192259264E-1 / 6.60532692637498542E1
1.60000000000000009E1	8	44	6.66639061278996081E-1 / 6.60253350408438955E1
1.60000000000000009E1	8	45	6.66410792628747917E-1 / 6.59974976176334405E1
1.60000000000000009E1	8	46	6.66181667089954743E-1 / 6.59697529132541405E1
1.60000000000000009E1	8	47	6.65951687609340848E-1 / 6.59420968425754417E1
1.60000000000000009E1	8	48	6.65720857231145846E-1 / 6.59145253161463351E1
1.60000000000000009E1	8	49	6.65489179096387407E-1 / 6.58870342401411868E1
1.60000000000000009E1	8	50	6.65256656442161187E-1 / 6.58596195163054698E1
1.60000000000000009E1	8	51	6.65023292600971683E-1 / 6.58322770419015324E1
1.60000000000000009E1	8	52	6.64789091000100196E-1 / 6.58050027096545165E1
1.60000000000000009E1	8	53	6.64554055161004342E-1 / 6.57777924076981702E1
1.60000000000000009E1	8	54	6.64318188698754053E-1 / 6.57506420195208641E1
1.60000000000000009E1	8	55	6.64081495321500714E-1 / 6.57235474239117412E1
1.60000000000000009E1	8	56	6.63843978829981296E-1 / 6.56965044949067778E1
1.60000000000000009E1	8	57	6.63605643117056410E-1 / 6.56695091017353327E1
1.60000000000000009E1	8	58	6.63366492167283539E-1 / 6.56425571087665372E1
1.60000000000000009E1	8	59	6.63126530056523933E-1 / 6.56156443754561014E1
1.60000000000000009E1	8	60	6.62885760951585468E-1 / 6.55887667562931576E1
1.60000000000000009E1	8	61	6.62644189109898640E-1 / 6.55619201007474306E1
1.60000000000000009E1	8	62	6.62401818879228887E-1 / 6.55351002532167293E1
1.60000000000000009E1	8	63	6.62158654697421944E-1 / 6.55083030529744281E1
1.60000000000000009E1	8	64	6.61914701092185620E-1 / 6.54815243341175979E1
1.60000000000000009E1	8	65	6.61669962680906387E-1 / 6.54547599255151891E1
1.60000000000000009E1	8	66	6.61424444170499282E-1 / 6.54280056507566155E1
1.60000000000000009E1	8	67	6.61178150357295991E-1 / 6.54012573281007548E1
1.60000000000000009E1	8	68	6.60931086126963407E-1 / 6.53745107704252071E1
1.60000000000000009E1	8	69	6.60683256454463219E-1 / 6.53477617851760151E1
1.60000000000000009E1	8	70	6.60434666404041870E-1 / 6.53210061743178283E1
1.60000000000000009E1	8	71	6.60185321129257563E-1 / 6.52942397342844494E1
1.60000000000000009E1	8	72	6.59935225873043763E-1 / 6.52674582559297534E1
1.60000000000000009E1	8	73	6.59684385967806897E-1 / 6.52406575244793441E1
1.60000000000000009E1	8	74	6.59432806835559138E-1 / 6.52138333194823883E1
1.60000000000000009E1	8	75	6.59180493988088934E-1 / 6.51869814147642046E1
1.60000000000000009E1	8	76	6.58927453027164667E-1 / 6.51600975783793057E1
1.60000000000000009E1	8	77	6.58673689644775706E-1 / 6.51331775725650175E1
1.60000000000000009E1	8	78	6.58419209623408896E-1 / 6.51062171536956846E1
